sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
pork20C_G21,0.000,early_spoilage,slight_sour,4.18,0,20.0,56.7,989.9,44077,2,0,7,0,0,5,,4.140,0.0,56.247
pork20C_G21,0.591,early_spoilage,slight_sour,4.21,0,20.1,56.8,989.9,44905,2,0,6,0,0,5,,4.170,0.0,55.425
pork20C_G21,1.265,early_spoilage,slight_sour,4.27,0,20.1,56.7,989.9,45809,2,0,6,0,0,5,,4.230,0.0,54.528
pork20C_G21,1.984,early_spoilage,slight_sour,4.27,0,20.0,56.7,989.9,46710,2,0,6,0,0,5,,4.230,0.0,53.634
pork20C_G21,2.847,early_spoilage,slight_sour,4.31,0,20.0,56.6,989.9,46980,2,0,6,0,0,5,,4.270,0.0,53.366
pork20C_G21,3.505,early_spoilage,slight_sour,4.35,0,20.0,56.6,989.9,47099,2,0,6,0,0,5,,4.310,0.0,53.248
pork20C_G21,4.264,early_spoilage,slight_sour,4.37,0,19.9,56.5,989.9,47319,2,0,6,0,0,5,,4.330,0.0,53.029
pork20C_G21,5.003,early_spoilage,slight_sour,4.43,0,20.0,56.5,989.9,47697,2,0,6,0,0,5,,4.390,0.0,52.654
pork20C_G21,5.935,early_spoilage,slight_sour,4.50,0,20.0,56.6,989.9,47932,2,0,6,0,0,5,,4.460,0.0,52.421
pork20C_G21,6.725,early_spoilage,slight_sour,4.48,0,19.9,56.5,989.9,47691,2,0,6,0,0,5,,4.440,0.0,52.660
pork20C_G21,7.359,early_spoilage,slight_sour,4.49,0,19.9,56.5,989.9,48482,2,0,6,0,0,4,,4.450,0.0,51.875
pork20C_G21,8.238,early_spoilage,slight_sour,4.54,0,20.1,56.5,989.9,49134,2,0,6,0,0,4,,4.500,0.0,51.228
pork20C_G21,8.945,early_spoilage,slight_sour,4.53,0,20.1,56.5,989.9,48615,2,0,6,0,0,4,,4.490,0.0,51.743
pork20C_G21,9.574,early_spoilage,slight_sour,4.57,0,20.0,56.5,989.9,48679,2,0,6,0,0,4,,4.530,0.0,51.679
