sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
pork20C_G34,0.000,spoiled,strong_pungent,6.96,0,19.9,54.7,989.7,10184,3,0,10,0,0,8,,6.920,0.0,91.127
pork20C_G34,0.674,spoiled,strong_pungent,6.85,0,19.9,54.7,989.7,9798,3,0,10,0,0,8,,6.810,0.0,91.464
pork20C_G34,1.665,spoiled,strong_pungent,7.03,0,19.8,54.8,989.7,9385,3,0,10,0,0,8,,6.990,0.0,91.823
pork20C_G34,2.471,spoiled,strong_pungent,7.12,0,20.0,54.8,989.7,8578,3,0,10,0,0,8,,7.080,0.0,92.527
pork20C_G34,3.149,spoiled,strong_pungent,7.06,0,20.0,54.8,989.7,8024,3,0,10,0,0,8,,7.020,0.0,93.009
pork20C_G34,3.852,spoiled,strong_pungent,7.12,0,20.0,54.7,989.7,7721,3,0,10,0,0,8,,7.080,0.0,93.273
pork20C_G34,4.505,spoiled,strong_pungent,7.07,0,20.0,54.7,989.7,7619,3,0,10,0,0,8,,7.030,0.0,93.362
pork20C_G34,5.146,spoiled,strong_pungent,6.99,0,20.0,54.6,989.7,7452,3,0,10,0,0,8,,6.950,0.0,93.508
pork20C_G34,6.029,spoiled,strong_pungent,7.15,0,20.0,54.6,989.7,7177,3,0,10,0,0,8,,7.110,0.0,93.747
pork20C_G34,7.066,spoiled,strong_pungent,7.29,0,20.0,54.6,989.7,6652,3,0,10,0,0,8,,7.250,0.0,94.205
pork20C_G34,7.742,spoiled,strong_pungent,7.35,0,20.0,54.6,989.7,5850,3,0,10,0,0,8,,7.310,0.0,94.903
pork20C_G34,8.492,spoiled,strong_pungent,7.51,0,20.0,54.6,989.7,5485,3,0,10,0,0,8,,7.470,0.0,95.221
pork20C_G34,9.149,spoiled,strong_pungent,7.68,0,20.1,54.6,989.7,5209,3,0,10,0,0,8,,7.640,0.0,95.462
pork20C_G34,9.845,spoiled,strong_pungent,7.61,0,20.1,54.7,989.7,5437,3,0,10,0,0,8,,7.570,0.0,95.263
pork20C_G34,10.534,spoiled,strong_pungent,7.72,0,20.1,54.7,989.7,5470,3,0,10,0,0,8,,7.680,0.0,95.234
pork20C_G34,11.322,spoiled,strong_pungent,7.77,0,20.1,54.8,989.7,5569,3,0,10,0,0,8,,7.730,0.0,95.148
pork20C_G34,12.096,spoiled,strong_pungent,7.80,0,20.0,54.8,989.7,5382,3,0,10,0,0,8,,7.760,0.0,95.311
pork20C_G34,12.712,spoiled,strong_pungent,7.75,0,20.0,54.8,989.7,4980,3,0,10,0,0,8,,7.710,0.0,95.661
pork20C_G34,13.437,spoiled,strong_pungent,7.86,0,20.0,54.8,989.7,4850,3,0,10,0,0,8,,7.820,0.0,95.774
pork20C_G34,14.344,spoiled,strong_pungent,7.67,0,20.0,54.7,989.7,4808,3,0,10,0,0,8,,7.630,0.0,95.811
pork20C_G34,15.106,spoiled,strong_pungent,7.70,0,20.0,54.8,989.7,4694,3,0,10,0,0,8,,7.660,0.0,95.910
pork20C_G34,15.723,spoiled,strong_pungent,7.79,0,20.0,54.9,989.7,4518,3,0,10,0,0,8,,7.750,0.0,96.064
pork20C_G34,16.464,spoiled,strong_pungent,7.87,0,20.0,54.9,989.7,4370,3,0,10,0,0,8,,7.830,0.0,96.193
pork20C_G34,17.078,spoiled,strong_pungent,7.93,0,20.0,55.0,989.7,4191,3,0,10,0,0,8,,7.890,0.0,96.349
pork20C_G34,17.884,spoiled,strong_pungent,7.94,0,20.0,55.0,989.7,4329,3,0,10,0,0,8,,7.900,0.0,96.228
pork20C_G34,18.475,spoiled,strong_pungent,7.85,0,20.0,55.0,989.7,4316,3,0,10,0,0,8,,7.810,0.0,96.240
pork20C_G34,19.397,spoiled,strong_pungent,7.91,0,20.0,55.0,989.7,4411,3,0,10,0,0,8,,7.870,0.0,96.157
pork20C_G34,20.150,spoiled,strong_pungent,7.78,0,19.9,55.0,989.7,4698,3,0,10,0,0,8,,7.740,0.0,95.907
pork20C_G34,20.757,spoiled,strong_pungent,7.93,0,19.9,55.1,989.7,4857,3,0,10,0,0,8,,7.890,0.0,95.768
pork20C_G34,21.388,spoiled,strong_pungent,8.09,0,19.9,55.2,989.7,5436,3,0,10,0,0,8,,8.050,0.0,95.264
pork20C_G34,22.167,spoiled,strong_pungent,8.12,0,19.9,55.1,989.7,5590,3,0,10,0,0,8,,8.080,0.0,95.130
pork20C_G34,22.914,spoiled,strong_pungent,8.27,0,19.9,55.3,989.7,5753,3,0,10,0,0,8,,8.230,0.0,94.988
pork20C_G34,23.847,spoiled,strong_pungent,8.43,1,20.0,55.3,989.7,5342,3,1,10,0,0,8,,8.390,1.0,95.346
pork20C_G34,24.714,spoiled,strong_pungent,8.55,1,19.9,55.3,989.7,5232,3,1,10,0,0,8,,8.510,1.0,95.442
pork20C_G34,25.431,spoiled,strong_pungent,8.68,1,19.9,55.3,989.7,5142,3,1,10,0,0,8,,8.640,1.0,95.520
pork20C_G34,26.266,spoiled,strong_pungent,8.75,1,19.9,55.4,989.7,5078,3,1,10,0,0,8,,8.710,1.0,95.576
pork20C_G34,26.809,spoiled,strong_pungent,8.60,1,19.9,55.4,989.7,5029,3,1,10,0,0,8,,8.560,1.0,95.619
pork20C_G34,27.497,spoiled,strong_pungent,8.38,1,19.9,55.4,989.7,4961,3,1,10,0,0,8,,8.340,1.0,95.678
pork20C_G34,28.307,spoiled,strong_pungent,8.34,1,19.9,55.5,989.7,4509,3,1,10,0,0,8,,8.300,1.0,96.072
pork20C_G34,29.202,spoiled,strong_pungent,8.46,1,19.9,55.5,989.7,4861,3,1,10,0,0,8,,8.420,1.0,95.765
pork20C_G34,30.181,spoiled,strong_pungent,8.54,1,19.9,55.4,989.7,4812,3,1,10,0,0,8,,8.500,1.0,95.808
pork20C_G34,30.834,spoiled,strong_pungent,8.64,1,19.9,55.4,989.7,4824,3,1,10,0,0,8,,8.600,1.0,95.797
pork20C_G34,31.487,spoiled,strong_pungent,8.66,1,19.9,55.5,989.7,4146,3,1,10,0,0,8,,8.620,1.0,96.388
pork20C_G34,32.251,spoiled,strong_pungent,8.74,1,19.9,55.4,989.7,4396,3,1,10,0,0,8,,8.700,1.0,96.170
pork20C_G34,32.798,spoiled,strong_pungent,8.72,1,19.9,55.4,989.7,4328,3,1,10,0,0,8,,8.680,1.0,96.229
pork20C_G34,33.485,spoiled,strong_pungent,8.67,2,19.9,55.4,989.7,4319,3,2,10,0,0,8,,8.630,2.0,96.237
