sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
pork20C_G24,25.746,early_spoilage,slight_sour,5.22,0,20.2,48.2,989.6,24011,2,0,9,0,0,7,,5.180,0.0,76.506
pork20C_G24,26.730,early_spoilage,slight_sour,5.19,0,20.2,48.3,989.6,23675,2,0,9,0,0,7,,5.150,0.0,76.835
pork20C_G24,27.470,early_spoilage,slight_sour,5.36,0,20.2,48.3,989.6,23323,2,0,9,0,0,7,,5.320,0.0,77.180
pork20C_G24,28.225,early_spoilage,slight_sour,5.21,0,20.2,48.2,989.6,23163,2,0,9,0,0,7,,5.170,0.0,77.336
pork20C_G24,29.054,early_spoilage,slight_sour,5.18,0,20.1,48.2,989.6,22930,2,0,9,0,0,7,,5.140,0.0,77.564
pork20C_G24,29.841,early_spoilage,slight_sour,5.24,0,20.2,48.3,989.6,22760,2,0,9,0,0,7,,5.200,0.0,77.730
pork20C_G24,30.522,early_spoilage,slight_sour,5.27,0,20.1,48.2,989.6,22594,2,0,9,0,0,7,,5.230,0.0,77.893
pork20C_G24,31.304,early_spoilage,slight_sour,5.26,0,20.2,48.3,989.7,22406,2,0,9,0,0,7,,5.220,0.0,78.077
pork20C_G24,32.062,early_spoilage,slight_sour,5.42,0,20.2,48.2,989.6,22397,2,0,9,0,0,7,,5.380,0.0,78.086
pork20C_G24,32.870,early_spoilage,slight_sour,5.31,0,20.3,48.2,989.6,22252,2,0,9,0,0,7,,5.270,0.0,78.227
pork20C_G24,33.690,early_spoilage,slight_sour,5.28,0,20.3,48.2,989.6,22174,2,0,9,0,0,7,,5.240,0.0,78.304
pork20C_G24,34.465,early_spoilage,slight_sour,5.25,0,20.3,48.2,989.6,22000,2,0,9,0,0,7,,5.210,0.0,78.474
pork20C_G24,35.219,early_spoilage,slight_sour,5.29,0,20.3,48.1,989.6,21802,2,0,9,0,0,7,,5.250,0.0,78.668
pork20C_G24,35.950,early_spoilage,slight_sour,5.31,0,20.3,48.1,989.6,21615,2,0,9,0,0,7,,5.270,0.0,78.851
pork20C_G24,36.670,early_spoilage,slight_sour,5.38,0,20.3,48.0,989.7,21409,2,0,9,0,0,7,,5.340,0.0,79.052
pork20C_G24,37.545,early_spoilage,slight_sour,5.35,0,20.3,48.0,989.7,21366,2,0,9,0,0,7,,5.310,0.0,79.094
pork20C_G24,38.417,early_spoilage,slight_sour,5.36,0,20.3,48.1,989.6,21251,2,0,9,0,0,7,,5.320,0.0,79.207
pork20C_G24,39.088,early_spoilage,slight_sour,5.51,0,20.2,48.2,989.6,21153,2,0,9,0,0,7,,5.470,0.0,79.303
pork20C_G24,39.864,early_spoilage,slight_sour,5.44,0,20.2,48.1,989.6,21237,2,0,9,0,0,7,,5.400,0.0,79.221
pork20C_G24,40.563,early_spoilage,slight_sour,5.23,0,20.2,48.0,989.6,21083,2,0,9,0,0,7,,5.190,0.0,79.371
pork20C_G24,41.643,early_spoilage,slight_sour,5.19,0,20.3,48.0,989.6,21051,2,0,9,0,0,7,,5.150,0.0,79.403
pork20C_G24,42.434,early_spoilage,slight_sour,5.28,0,20.3,48.1,989.6,21022,2,0,9,0,0,7,,5.240,0.0,79.431
pork20C_G24,43.165,early_spoilage,slight_sour,5.22,0,20.3,48.0,989.6,20880,2,0,9,0,0,7,,5.180,0.0,79.570
pork20C_G24,43.957,early_spoilage,slight_sour,5.19,0,20.2,48.1,989.6,20790,2,0,9,0,0,7,,5.150,0.0,79.658
pork20C_G24,44.876,early_spoilage,slight_sour,5.23,0,20.2,48.1,989.6,20639,2,0,9,0,0,7,,5.190,0.0,79.806
pork20C_G24,45.785,early_spoilage,slight_sour,5.05,0,20.2,48.1,989.6,20680,2,0,9,0,0,7,,5.010,0.0,79.766
pork20C_G24,46.535,early_spoilage,slight_sour,5.21,0,20.2,48.1,989.6,20464,2,0,9,0,0,7,,5.170,0.0,79.977
pork20C_G24,47.250,early_spoilage,slight_sour,5.12,0,20.2,48.0,989.6,20441,2,0,9,0,0,7,,5.080,0.0,79.999
pork20C_G24,48.184,early_spoilage,slight_sour,5.14,0,20.2,47.9,989.6,20293,2,0,9,0,0,7,,5.100,0.0,80.144
pork20C_G24,48.991,early_spoilage,slight_sour,5.29,0,20.2,48.0,989.6,20378,2,0,9,0,0,7,,5.250,0.0,80.061
pork20C_G24,49.710,early_spoilage,slight_sour,5.34,0,20.2,48.1,989.6,20266,2,0,9,0,0,7,,5.300,0.0,80.171
pork20C_G24,50.380,early_spoilage,slight_sour,5.19,0,20.2,48.1,989.6,20210,2,0,9,0,0,7,,5.150,0.0,80.225
pork20C_G24,51.315,early_spoilage,slight_sour,5.18,0,20.2,48.1,989.6,20189,2,0,9,0,0,7,,5.140,0.0,80.246
pork20C_G24,52.079,early_spoilage,slight_sour,5.13,0,20.1,48.2,989.6,20093,2,0,9,0,0,7,,5.090,0.0,80.340
pork20C_G24,52.928,early_spoilage,slight_sour,5.25,0,20.2,48.1,989.6,20086,2,0,9,0,0,7,,5.210,0.0,80.347
pork20C_G24,53.694,early_spoilage,slight_sour,5.31,0,20.2,48.1,989.6,20066,2,0,9,0,0,7,,5.270,0.0,80.366
pork20C_G24,54.415,early_spoilage,slight_sour,5.20,0,20.2,48.2,989.6,20234,2,0,9,0,0,7,,5.160,0.0,80.202
pork20C_G24,55.277,early_spoilage,slight_sour,5.27,0,20.2,48.2,989.6,20044,2,0,9,0,0,7,,5.230,0.0,80.388
pork20C_G24,56.068,early_spoilage,slight_sour,5.35,0,20.3,48.4,989.6,19985,2,0,9,0,0,7,,5.310,0.0,80.446
pork20C_G24,56.835,early_spoilage,slight_sour,5.38,0,20.3,48.4,989.6,19958,2,0,9,0,0,7,,5.340,0.0,80.472
pork20C_G24,57.567,early_spoilage,slight_sour,5.29,0,20.2,48.5,989.6,19974,2,0,9,0,0,7,,5.250,0.0,80.456
pork20C_G24,58.297,early_spoilage,slight_sour,5.38,0,20.2,48.6,989.6,19945,2,0,9,0,0,7,,5.340,0.0,80.485
pork20C_G24,58.948,early_spoilage,slight_sour,5.27,0,20.2,48.6,989.6,19933,2,0,9,0,0,7,,5.230,0.0,80.496
pork20C_G24,59.728,early_spoilage,slight_sour,5.37,0,20.2,48.7,989.6,19787,2,0,9,0,0,7,,5.330,0.0,80.639
