sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
pork20C_G11,45.691,fresh,none,2.01,0,20.2,51.2,991.6,72100,1,0,3,0,0,2,,1.970,0.0,23.373
pork20C_G11,46.510,fresh,none,1.99,0,20.2,51.2,991.6,71994,1,0,3,0,0,2,,1.950,0.0,23.486
pork20C_G11,47.268,fresh,none,1.96,0,20.2,51.2,991.6,71116,1,0,3,0,0,2,,1.920,0.0,24.419
pork20C_G11,47.974,fresh,none,1.90,0,20.2,51.3,991.6,71325,1,0,3,0,0,2,,1.860,0.0,24.197
pork20C_G11,48.726,fresh,none,1.89,0,20.2,51.3,991.6,71279,1,0,3,0,0,2,,1.850,0.0,24.245
pork20C_G11,49.519,fresh,none,1.90,0,20.2,51.3,991.6,71054,1,0,3,0,0,2,,1.860,0.0,24.485
pork20C_G11,50.154,fresh,none,1.89,0,20.2,51.4,991.6,71266,1,0,3,0,0,2,,1.850,0.0,24.259
pork20C_G11,50.921,fresh,none,1.94,0,20.2,51.4,991.6,71423,1,0,3,0,0,2,,1.900,0.0,24.092
pork20C_G11,51.575,fresh,none,1.89,0,20.2,51.4,991.6,71511,1,0,3,0,0,2,,1.850,0.0,23.999
pork20C_G11,52.373,fresh,none,1.88,0,20.2,51.5,991.6,71435,1,0,3,0,0,2,,1.840,0.0,24.080
pork20C_G11,52.975,fresh,none,1.88,0,20.2,51.5,991.5,70932,1,0,3,0,0,2,,1.840,0.0,24.614
pork20C_G11,53.800,fresh,none,1.94,0,20.2,51.6,991.6,71527,1,0,3,0,0,2,,1.900,0.0,23.982
pork20C_G11,54.508,fresh,none,1.95,0,20.2,51.6,991.6,72145,1,0,3,0,0,2,,1.910,0.0,23.325
pork20C_G11,55.243,fresh,none,1.93,0,20.3,51.7,991.5,71104,1,0,3,0,0,2,,1.890,0.0,24.431
pork20C_G11,56.002,fresh,none,1.85,0,20.3,51.8,991.6,70851,1,0,3,0,0,2,,1.810,0.0,24.700
pork20C_G11,56.834,fresh,none,1.89,0,20.3,51.8,991.5,70194,1,0,3,0,0,2,,1.850,0.0,25.399
pork20C_G11,57.611,fresh,none,1.95,0,20.2,51.9,991.5,70588,1,0,3,0,0,2,,1.910,0.0,24.980
pork20C_G11,58.222,fresh,none,1.90,0,20.3,52.0,991.5,71248,1,0,3,0,0,2,,1.860,0.0,24.278
pork20C_G11,58.929,fresh,none,2.04,0,20.3,52.0,991.5,71699,1,0,3,0,0,2,,2.000,0.0,23.799
