sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
pork20C_G15,0.000,fresh,none,3.33,0,20.0,55.2,989.3,75816,2,0,4,0,0,3,,3.290,0.0,30.658
pork20C_G15,0.719,fresh,none,3.25,0,20.0,55.2,989.3,76239,2,0,4,0,0,3,,3.210,0.0,30.271
pork20C_G15,1.619,fresh,none,3.31,0,20.0,55.1,989.3,76278,2,0,4,0,0,3,,3.270,0.0,30.236
pork20C_G15,2.421,fresh,none,3.31,0,20.1,54.9,989.3,76634,2,0,4,0,0,3,,3.270,0.0,29.910
pork20C_G15,3.232,fresh,none,3.30,0,20.0,54.9,989.3,76984,2,0,4,0,0,3,,3.260,0.0,29.590
pork20C_G15,4.056,fresh,none,3.17,0,20.0,54.9,989.3,76858,2,0,4,0,0,3,,3.130,0.0,29.705
pork20C_G15,4.860,fresh,none,3.12,0,20.0,54.8,989.3,77076,2,0,4,0,0,3,,3.080,0.0,29.506
pork20C_G15,5.818,fresh,none,3.13,0,20.0,54.8,989.3,77020,2,0,4,0,0,3,,3.090,0.0,29.557
pork20C_G15,6.596,fresh,none,3.07,0,20.0,54.7,989.3,76689,2,0,4,0,0,3,,3.030,0.0,29.860
pork20C_G15,7.374,fresh,none,3.14,0,20.0,54.8,989.3,77080,2,0,4,0,0,3,,3.100,0.0,29.502
pork20C_G15,8.002,fresh,none,3.09,0,20.0,54.6,989.3,77391,2,0,3,0,0,3,,3.050,0.0,29.218
pork20C_G15,9.055,fresh,none,3.05,0,20.0,54.6,989.3,77994,2,0,3,0,0,3,,3.010,0.0,28.666
pork20C_G15,9.867,fresh,none,2.93,0,20.0,54.5,989.3,77487,1,0,3,0,0,3,,2.890,0.0,29.130
pork20C_G15,10.826,fresh,none,2.96,0,20.0,54.5,989.3,77849,1,0,3,0,0,3,,2.920,0.0,28.799
pork20C_G15,11.715,fresh,none,2.96,0,20.0,54.4,989.3,77897,1,0,3,0,0,3,,2.920,0.0,28.755
pork20C_G15,12.708,fresh,none,2.95,0,20.0,54.4,989.3,77398,1,0,3,0,0,3,,2.910,0.0,29.211
pork20C_G15,13.500,fresh,none,2.98,0,20.0,54.4,989.3,78434,1,0,3,0,0,3,,2.940,0.0,28.264
pork20C_G15,14.358,fresh,none,2.97,0,20.0,54.4,989.3,78372,1,0,3,0,0,3,,2.930,0.0,28.321
pork20C_G15,15.158,fresh,none,2.92,0,20.0,54.4,989.3,78242,1,0,3,0,0,3,,2.880,0.0,28.439
pork20C_G15,15.936,fresh,none,2.97,0,20.0,54.3,989.3,78535,1,0,3,0,0,3,,2.930,0.0,28.171
pork20C_G15,16.731,fresh,none,2.97,0,20.0,54.3,989.3,78862,1,0,3,0,0,2,,2.930,0.0,27.872
pork20C_G15,17.367,fresh,none,3.01,0,20.0,54.4,989.3,78446,1,0,3,0,0,3,,2.970,0.0,28.253
pork20C_G15,18.286,fresh,none,3.01,0,19.9,54.4,989.3,78770,1,0,3,0,0,2,,2.970,0.0,27.956
pork20C_G15,19.160,fresh,none,2.91,0,19.9,54.4,989.3,78487,1,0,3,0,0,3,,2.870,0.0,28.215
pork20C_G15,20.310,fresh,none,2.88,0,20.0,54.4,989.3,78574,1,0,3,0,0,3,,2.840,0.0,28.136
pork20C_G15,21.170,fresh,none,2.82,0,20.0,54.4,989.3,78745,1,0,3,0,0,3,,2.780,0.0,27.979
pork20C_G15,22.030,fresh,none,2.88,0,19.9,54.3,989.3,78249,1,0,3,0,0,3,,2.840,0.0,28.433
pork20C_G15,22.712,fresh,none,2.89,0,19.9,54.4,989.3,77751,1,0,3,0,0,3,,2.850,0.0,28.888
pork20C_G15,23.500,fresh,none,2.85,0,19.8,54.4,989.3,77778,1,0,3,0,0,3,,2.810,0.0,28.864
pork20C_G15,24.431,fresh,none,2.80,0,19.9,54.5,989.3,77936,1,0,3,0,0,3,,2.760,0.0,28.719
pork20C_G15,25.094,fresh,none,2.76,0,19.9,54.6,989.3,77528,1,0,3,0,0,3,,2.720,0.0,29.092
pork20C_G15,25.962,fresh,none,2.80,0,19.9,54.6,989.3,77587,1,0,3,0,0,3,,2.760,0.0,29.038
pork20C_G15,26.922,fresh,none,2.76,0,19.9,54.6,989.3,77119,1,0,4,0,0,3,,2.720,0.0,29.467
pork20C_G15,27.867,fresh,none,2.80,0,19.9,54.6,989.3,77307,1,0,3,0,0,3,,2.760,0.0,29.295
pork20C_G15,28.691,fresh,none,2.78,0,19.9,54.7,989.3,77014,1,0,4,0,0,3,,2.740,0.0,29.563
pork20C_G15,29.533,fresh,none,2.77,0,19.9,54.7,989.3,76720,1,0,4,0,0,3,,2.730,0.0,29.831
pork20C_G15,30.467,fresh,none,2.75,0,19.9,54.7,989.3,77257,1,0,3,0,0,3,,2.710,0.0,29.340
pork20C_G15,31.188,fresh,none,2.81,0,19.9,54.8,989.3,77045,1,0,4,0,0,3,,2.770,0.0,29.534
pork20C_G15,31.877,fresh,none,2.83,0,19.9,54.8,989.3,77100,1,0,4,0,0,3,,2.790,0.0,29.484
pork20C_G15,32.708,fresh,none,2.73,0,19.9,54.8,989.3,77650,1,0,3,0,0,3,,2.690,0.0,28.981
pork20C_G15,33.683,fresh,none,2.65,0,19.9,54.8,989.3,78000,1,0,3,0,0,3,,2.610,0.0,28.661
pork20C_G15,34.377,fresh,none,2.71,0,20.0,54.7,989.3,77985,1,0,3,0,0,3,,2.670,0.0,28.674
pork20C_G15,35.193,fresh,none,2.71,0,19.9,54.8,989.3,77999,1,0,3,0,0,3,,2.670,0.0,28.662
pork20C_G15,36.028,fresh,none,2.74,0,19.9,54.8,989.3,78712,1,0,3,0,0,3,,2.700,0.0,28.010
pork20C_G15,36.785,fresh,none,2.79,0,19.9,54.8,989.3,78836,1,0,3,0,0,3,,2.750,0.0,27.896
pork20C_G15,37.579,fresh,none,2.78,0,20.0,54.7,989.3,79352,1,0,3,0,0,2,,2.740,0.0,27.424
pork20C_G15,38.272,fresh,none,2.79,0,19.9,54.7,989.3,79543,1,0,3,0,0,2,,2.750,0.0,27.250
pork20C_G15,39.226,fresh,none,2.81,0,19.9,54.7,989.3,80340,1,0,3,0,0,2,,2.770,0.0,26.521
pork20C_G15,40.032,fresh,none,2.81,0,19.8,54.7,989.3,80035,1,0,3,0,0,2,,2.770,0.0,26.800
pork20C_G15,40.886,fresh,none,2.87,0,19.8,54.7,989.3,80137,1,0,3,0,0,2,,2.830,0.0,26.706
pork20C_G15,41.691,fresh,none,2.74,0,19.9,54.7,989.3,79843,1,0,3,0,0,2,,2.700,0.0,26.975
pork20C_G15,42.430,fresh,none,2.70,0,19.9,54.7,989.3,80001,1,0,3,0,0,2,,2.660,0.0,26.831
pork20C_G15,43.408,fresh,none,2.67,0,20.1,54.7,989.3,80046,1,0,3,0,0,2,,2.630,0.0,26.789
