sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
pork20C_G27,0.000,spoiled,strong_pungent,6.81,0,20.0,63.5,990.4,52056,3,0,6,0,0,4,,6.770,0.0,50.734
pork20C_G27,0.616,spoiled,strong_pungent,6.76,0,20.0,63.5,990.4,51935,3,0,6,0,0,4,,6.720,0.0,50.848
pork20C_G27,1.317,spoiled,strong_pungent,6.71,0,20.0,63.5,990.4,52034,3,0,6,0,0,4,,6.670,0.0,50.755
pork20C_G27,1.930,spoiled,strong_pungent,6.64,0,20.0,63.5,990.4,51869,3,0,6,0,0,4,,6.600,0.0,50.911
pork20C_G27,2.668,spoiled,strong_pungent,6.55,0,20.1,63.5,990.4,51583,3,0,6,0,0,4,,6.510,0.0,51.182
pork20C_G27,3.491,spoiled,strong_pungent,6.53,0,20.0,63.6,990.4,51536,3,0,6,0,0,4,,6.490,0.0,51.226
pork20C_G27,4.300,spoiled,strong_pungent,6.44,0,20.0,63.5,990.4,51169,3,0,6,0,0,4,,6.400,0.0,51.573
pork20C_G27,5.024,spoiled,strong_pungent,6.49,0,20.0,63.6,990.4,50933,3,0,6,0,0,4,,6.450,0.0,51.797
pork20C_G27,5.756,spoiled,strong_pungent,6.36,0,20.0,63.6,990.4,50640,3,0,6,0,0,4,,6.320,0.0,52.074
pork20C_G27,6.625,spoiled,strong_pungent,6.37,0,20.0,63.7,990.4,50609,3,0,6,0,0,4,,6.330,0.0,52.103
pork20C_G27,7.476,spoiled,strong_pungent,6.29,0,20.0,63.7,990.4,50464,3,0,6,0,0,4,,6.250,0.0,52.241
pork20C_G27,8.160,spoiled,strong_pungent,6.22,0,20.0,63.7,990.4,50139,3,0,6,0,0,4,,6.180,0.0,52.548
pork20C_G27,8.811,spoiled,strong_pungent,6.24,0,20.0,63.7,990.4,49968,3,0,6,0,0,4,,6.200,0.0,52.710
pork20C_G27,9.602,spoiled,strong_pungent,6.23,0,20.0,63.7,990.4,49933,3,0,6,0,0,4,,6.190,0.0,52.743
