sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
pork20C_G03,0.000,air,none,0.00,0,20.0,46.5,991.5,110099,0,0,0,0,0,0,,-0.040,0.0,0.085
pork20C_G03,0.815,air,none,0.13,0,20.0,46.5,991.5,110034,0,0,0,0,0,0,,0.090,0.0,0.144
pork20C_G03,1.415,air,none,0.13,0,19.9,46.6,991.5,110068,0,0,0,0,0,0,,0.090,0.0,0.113
pork20C_G03,2.122,air,none,0.15,0,20.0,46.6,991.5,110192,0,0,0,0,0,0,,0.110,0.0,0.000
pork20C_G03,2.851,air,none,0.03,0,19.9,46.6,991.5,110192,0,0,0,0,0,0,,-0.010,0.0,0.000
pork20C_G03,3.411,air,none,0.02,0,19.9,46.6,991.5,110192,0,0,0,0,0,0,,-0.020,0.0,0.000
pork20C_G03,4.135,air,none,0.03,0,19.9,46.6,991.5,110192,0,0,0,0,0,0,,-0.010,0.0,0.000
pork20C_G03,4.855,air,none,0.00,0,19.9,46.7,991.5,110192,0,0,0,0,0,0,,-0.040,0.0,0.000
pork20C_G03,5.598,air,none,0.04,0,19.9,46.7,991.5,110192,0,0,0,0,0,0,,0.000,0.0,0.000
pork20C_G03,6.355,air,none,0.04,0,20.0,46.7,991.5,110192,0,0,0,0,0,0,,0.000,0.0,0.000
pork20C_G03,7.251,air,none,0.00,0,20.0,46.8,991.5,110192,0,0,0,0,0,0,,-0.040,0.0,0.000
pork20C_G03,7.920,air,none,0.00,0,20.0,46.8,991.5,110192,0,0,0,0,0,0,,-0.040,0.0,0.000
pork20C_G03,8.495,air,none,0.00,0,20.0,46.8,991.5,110192,0,0,0,0,0,0,,-0.040,0.0,0.000
pork20C_G03,9.081,air,none,0.00,0,20.0,46.8,991.5,110192,0,0,0,0,0,0,,-0.040,0.0,0.000
pork20C_G03,9.790,air,none,0.00,0,20.0,46.9,991.5,110192,0,0,0,0,0,0,,-0.040,0.0,0.000
pork20C_G03,10.532,air,none,0.01,0,20.0,46.9,991.5,110192,0,0,0,0,0,0,,-0.030,0.0,0.000
pork20C_G03,11.362,air,none,0.00,0,20.0,46.9,991.5,110192,0,0,0,0,0,0,,-0.040,0.0,0.000
pork20C_G03,11.985,air,none,0.08,0,20.0,47.0,991.5,110192,0,0,0,0,0,0,,0.040,0.0,0.000
pork20C_G03,12.661,air,none,0.20,0,19.9,47.0,991.5,110192,0,0,0,0,0,0,,0.160,0.0,0.000
pork20C_G03,13.311,air,none,0.26,0,19.9,46.9,991.5,110192,0,0,0,0,0,0,,0.220,0.0,0.000
pork20C_G03,13.856,air,none,0.27,0,19.9,46.9,991.5,110192,0,0,0,0,0,0,,0.230,0.0,0.000
pork20C_G03,14.690,air,none,0.25,0,20.0,46.9,991.5,110192,0,0,0,0,0,0,,0.210,0.0,0.000
pork20C_G03,15.394,air,none,0.10,0,19.9,46.9,991.5,110192,0,0,0,0,0,0,,0.060,0.0,0.000
