sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
pork20C_G02,0.000,air,none,0.05,0,19.9,52.4,989.6,101094,0,0,0,0,0,0,,0.010,0.0,0.194
pork20C_G02,0.640,air,none,0.02,0,19.9,52.4,989.6,100925,0,0,0,0,0,0,,-0.020,0.0,0.361
pork20C_G02,1.485,air,none,0.00,0,20.0,52.3,989.6,99960,0,0,0,0,0,0,,-0.040,0.0,1.314
pork20C_G02,2.198,air,none,0.01,0,20.0,52.3,989.6,100997,0,0,0,0,0,0,,-0.030,0.0,0.290
pork20C_G02,3.020,air,none,0.01,0,20.0,52.3,989.6,101291,0,0,0,0,0,0,,-0.030,0.0,0.000
pork20C_G02,3.621,air,none,0.01,0,20.1,52.2,989.6,100419,0,0,0,0,0,0,,-0.030,0.0,0.861
pork20C_G02,4.323,air,none,0.01,0,20.1,52.2,989.6,101291,0,0,0,0,0,0,,-0.030,0.0,0.000
pork20C_G02,4.967,air,none,0.01,0,20.1,52.2,989.6,101291,0,0,0,0,0,0,,-0.030,0.0,0.000
pork20C_G02,5.679,air,none,0.00,0,20.1,52.1,989.6,100505,0,0,0,0,0,0,,-0.040,0.0,0.776
pork20C_G02,6.454,air,none,0.00,0,20.0,52.1,989.6,100052,0,0,0,0,0,0,,-0.040,0.0,1.223
pork20C_G02,7.061,air,none,0.00,0,19.9,52.1,989.6,99541,0,0,0,0,0,0,,-0.040,0.0,1.727
pork20C_G02,7.803,air,none,0.00,0,19.9,52.1,989.6,99549,0,0,0,0,0,0,,-0.040,0.0,1.720
pork20C_G02,8.385,air,none,0.00,0,20.0,52.1,989.7,99680,0,0,0,0,0,0,,-0.040,0.0,1.590
pork20C_G02,9.170,air,none,0.00,0,19.9,52.0,989.6,100839,0,0,0,0,0,0,,-0.040,0.0,0.446
pork20C_G02,10.004,air,none,0.03,0,19.9,52.1,989.6,100254,0,0,0,0,0,0,,-0.010,0.0,1.024
