sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
pork20C_G16,0.000,fresh,none,2.81,0,20.2,67.7,988.0,81541,1,0,3,0,0,2,,2.770,0.0,27.344
pork20C_G16,0.821,fresh,none,2.81,0,20.2,67.8,988.0,80906,1,0,3,0,0,3,,2.770,0.0,27.909
pork20C_G16,1.478,fresh,none,2.88,0,20.2,67.8,988.0,80570,1,0,3,0,0,3,,2.840,0.0,28.209
pork20C_G16,2.344,fresh,none,2.88,0,20.1,67.8,988.0,79905,1,0,3,0,0,3,,2.840,0.0,28.801
pork20C_G16,3.248,fresh,none,2.91,0,20.1,67.8,988.0,79190,1,0,4,0,0,3,,2.870,0.0,29.438
pork20C_G16,4.117,fresh,none,2.91,0,20.1,67.8,988.0,78473,1,0,4,0,0,3,,2.870,0.0,30.077
pork20C_G16,5.029,fresh,none,2.83,0,20.1,67.8,988.0,78432,1,0,4,0,0,3,,2.790,0.0,30.114
pork20C_G16,6.003,fresh,none,2.68,0,20.1,67.7,988.0,77893,1,0,4,0,0,3,,2.640,0.0,30.594
pork20C_G16,6.781,fresh,none,2.77,0,20.2,67.7,988.0,77907,1,0,4,0,0,3,,2.730,0.0,30.582
pork20C_G16,7.677,fresh,none,2.77,0,20.2,67.7,988.0,77511,1,0,4,0,0,3,,2.730,0.0,30.934
pork20C_G16,8.364,fresh,none,2.74,0,20.1,67.8,988.0,78179,1,0,4,0,0,3,,2.700,0.0,30.339
pork20C_G16,9.194,fresh,none,2.79,0,20.1,67.9,988.0,78217,1,0,4,0,0,3,,2.750,0.0,30.305
pork20C_G16,9.974,fresh,none,2.86,0,20.1,68.0,988.0,78808,1,0,4,0,0,3,,2.820,0.0,29.779
pork20C_G16,10.636,fresh,none,2.91,0,20.1,68.0,988.0,78832,1,0,4,0,0,3,,2.870,0.0,29.757
pork20C_G16,11.237,fresh,none,2.90,0,20.1,68.0,988.0,78501,1,0,4,0,0,3,,2.860,0.0,30.052
pork20C_G16,11.960,fresh,none,2.79,0,20.1,68.1,988.0,78230,1,0,4,0,0,3,,2.750,0.0,30.294
pork20C_G16,12.764,fresh,none,2.72,0,20.1,68.1,988.0,77890,1,0,4,0,0,3,,2.680,0.0,30.597
pork20C_G16,13.470,fresh,none,2.68,0,20.1,68.2,988.0,78240,1,0,4,0,0,3,,2.640,0.0,30.285
pork20C_G16,14.236,fresh,none,2.71,0,20.1,68.2,988.0,78103,1,0,4,0,0,3,,2.670,0.0,30.407
pork20C_G16,15.074,fresh,none,2.71,0,20.1,68.1,988.0,78277,1,0,4,0,0,3,,2.670,0.0,30.252
pork20C_G16,15.781,fresh,none,2.65,0,20.1,68.1,988.0,78386,1,0,4,0,0,3,,2.610,0.0,30.155
pork20C_G16,16.464,fresh,none,2.60,0,20.2,68.1,988.0,77715,1,0,4,0,0,3,,2.560,0.0,30.753
pork20C_G16,17.104,fresh,none,2.60,0,20.2,68.2,988.0,78079,1,0,4,0,0,3,,2.560,0.0,30.428
pork20C_G16,18.000,fresh,none,2.66,0,20.2,68.1,988.0,77934,1,0,4,0,0,3,,2.620,0.0,30.558
pork20C_G16,18.739,fresh,none,2.65,0,20.2,68.2,988.0,77414,1,0,4,0,0,3,,2.610,0.0,31.021
pork20C_G16,19.763,fresh,none,2.62,0,20.2,68.2,988.0,77274,1,0,4,0,0,3,,2.580,0.0,31.146
pork20C_G16,20.412,fresh,none,2.64,0,20.2,68.2,988.0,77761,1,0,4,0,0,3,,2.600,0.0,30.712
pork20C_G16,21.137,fresh,none,2.69,0,20.1,68.2,988.0,77609,1,0,4,0,0,3,,2.650,0.0,30.847
pork20C_G16,21.985,fresh,none,2.73,0,20.1,68.1,988.0,77176,1,0,4,0,0,3,,2.690,0.0,31.233
pork20C_G16,22.733,fresh,none,2.63,0,20.1,68.2,988.0,77207,1,0,4,0,0,3,,2.590,0.0,31.205
pork20C_G16,23.410,fresh,none,2.62,0,20.0,68.2,988.0,77228,1,0,4,0,0,3,,2.580,0.0,31.187
pork20C_G16,24.148,fresh,none,2.54,0,20.0,68.2,988.0,76935,1,0,4,0,0,3,,2.500,0.0,31.448
pork20C_G16,24.827,fresh,none,2.58,0,20.1,68.1,988.0,77019,1,0,4,0,0,3,,2.540,0.0,31.373
pork20C_G16,25.476,fresh,none,2.49,0,20.0,68.1,988.0,77022,1,0,4,0,0,3,,2.450,0.0,31.370
pork20C_G16,26.252,fresh,none,2.58,0,20.1,68.1,988.0,76791,1,0,4,0,0,3,,2.540,0.0,31.576
pork20C_G16,26.971,fresh,none,2.57,0,20.1,68.1,988.0,76363,1,0,4,0,0,3,,2.530,0.0,31.957
pork20C_G16,27.836,fresh,none,2.52,0,20.1,68.0,988.0,76607,1,0,4,0,0,3,,2.480,0.0,31.740
pork20C_G16,28.498,fresh,none,2.49,0,20.1,68.1,988.0,76138,1,0,4,0,0,3,,2.450,0.0,32.158
pork20C_G16,29.185,fresh,none,2.51,0,20.0,68.0,988.0,76332,1,0,4,0,0,3,,2.470,0.0,31.985
pork20C_G16,29.972,fresh,none,2.56,0,20.1,67.9,988.0,75831,1,0,4,0,0,3,,2.520,0.0,32.431
pork20C_G16,30.718,fresh,none,2.58,0,20.2,67.9,988.0,75464,1,0,4,0,0,3,,2.540,0.0,32.758
pork20C_G16,31.485,fresh,none,2.50,0,20.2,67.9,988.0,74996,1,0,4,0,0,3,,2.460,0.0,33.175
pork20C_G16,32.188,fresh,none,2.56,0,20.2,67.9,988.0,74748,1,0,4,0,0,3,,2.520,0.0,33.396
pork20C_G16,32.913,fresh,none,2.55,0,20.1,67.9,988.0,74631,1,0,4,0,0,3,,2.510,0.0,33.501
pork20C_G16,33.484,fresh,none,2.56,0,20.2,67.8,988.0,75151,1,0,4,0,0,3,,2.520,0.0,33.037
pork20C_G16,34.228,fresh,none,2.60,0,20.2,67.8,988.0,75148,1,0,4,0,0,3,,2.560,0.0,33.040
pork20C_G16,35.109,fresh,none,2.62,0,20.2,67.7,988.0,75040,1,0,4,0,0,3,,2.580,0.0,33.136
pork20C_G16,35.880,fresh,none,2.63,0,20.2,67.7,988.0,75040,1,0,4,0,0,3,,2.590,0.0,33.136
pork20C_G16,36.549,fresh,none,2.58,0,20.2,67.6,988.0,75028,1,0,4,0,0,3,,2.540,0.0,33.147
pork20C_G16,37.386,fresh,none,2.59,0,20.2,67.5,988.0,74583,1,0,4,0,0,3,,2.550,0.0,33.543
pork20C_G16,38.096,fresh,none,2.58,0,20.2,67.6,988.0,74120,1,0,4,0,0,3,,2.540,0.0,33.956
pork20C_G16,38.929,fresh,none,2.61,0,20.2,67.6,988.0,74291,1,0,4,0,0,3,,2.570,0.0,33.804
pork20C_G16,40.050,fresh,none,2.55,0,20.2,67.4,988.0,74517,1,0,4,0,0,3,,2.510,0.0,33.602
pork20C_G16,40.611,fresh,none,2.53,0,20.2,67.4,988.0,74455,1,0,4,0,0,3,,2.490,0.0,33.657
pork20C_G16,41.338,fresh,none,2.52,0,20.2,67.4,988.0,74457,1,0,4,0,0,3,,2.480,0.0,33.656
pork20C_G16,42.178,fresh,none,2.57,0,20.2,67.3,988.0,74457,1,0,4,0,0,3,,2.530,0.0,33.656
pork20C_G16,42.746,fresh,none,2.48,0,20.2,67.3,988.0,74415,1,0,4,0,0,3,,2.440,0.0,33.693
pork20C_G16,43.475,fresh,none,2.59,0,20.2,67.2,988.0,74503,1,0,4,0,0,3,,2.550,0.0,33.615
pork20C_G16,44.205,fresh,none,2.53,0,20.2,67.1,988.0,74759,1,0,4,0,0,3,,2.490,0.0,33.387
pork20C_G16,44.952,fresh,none,2.64,0,20.1,67.1,988.0,75059,1,0,4,0,0,3,,2.600,0.0,33.119
pork20C_G16,45.935,fresh,none,2.62,0,20.2,67.0,988.0,75098,1,0,4,0,0,3,,2.580,0.0,33.085
pork20C_G16,46.544,fresh,none,2.55,0,20.1,67.1,988.0,75090,1,0,4,0,0,3,,2.510,0.0,33.092
pork20C_G16,47.379,fresh,none,2.57,0,20.2,67.1,988.0,74957,1,0,4,0,0,3,,2.530,0.0,33.210
pork20C_G16,48.006,fresh,none,2.52,0,20.1,67.1,988.0,75468,1,0,4,0,0,3,,2.480,0.0,32.755
pork20C_G16,48.791,fresh,none,2.46,0,20.2,66.9,988.0,75659,1,0,4,0,0,3,,2.420,0.0,32.585
pork20C_G16,49.606,fresh,none,2.54,0,20.2,66.9,988.0,75123,1,0,4,0,0,3,,2.500,0.0,33.062
pork20C_G16,50.166,fresh,none,2.62,0,20.2,66.8,988.0,75215,1,0,4,0,0,3,,2.580,0.0,32.980
pork20C_G16,50.781,fresh,none,2.60,0,20.1,66.8,988.0,75265,1,0,4,0,0,3,,2.560,0.0,32.936
pork20C_G16,51.526,fresh,none,2.60,0,20.1,66.7,988.0,74954,1,0,4,0,0,3,,2.560,0.0,33.213
pork20C_G16,52.266,fresh,none,2.51,0,20.1,66.7,988.0,74564,1,0,4,0,0,3,,2.470,0.0,33.560
pork20C_G16,52.991,fresh,none,2.63,0,20.2,66.7,988.0,74643,1,0,4,0,0,3,,2.590,0.0,33.490
pork20C_G16,53.910,fresh,none,2.66,0,20.2,66.7,988.0,75000,1,0,4,0,0,3,,2.620,0.0,33.172
pork20C_G16,54.684,fresh,none,2.58,0,20.2,66.7,988.0,74903,1,0,4,0,0,3,,2.540,0.0,33.258
pork20C_G16,55.382,fresh,none,2.47,0,20.1,66.7,988.0,74872,1,0,4,0,0,3,,2.430,0.0,33.286
pork20C_G16,56.065,fresh,none,2.53,0,20.2,66.7,988.0,74926,1,0,4,0,0,3,,2.490,0.0,33.238
pork20C_G16,56.857,fresh,none,2.56,0,20.2,66.7,988.0,75250,1,0,4,0,0,3,,2.520,0.0,32.949
pork20C_G16,57.691,fresh,none,2.53,0,20.1,66.7,988.0,74922,1,0,4,0,0,3,,2.490,0.0,33.241
pork20C_G16,58.405,fresh,none,2.50,0,20.1,66.7,988.0,75525,1,0,4,0,0,3,,2.460,0.0,32.704
pork20C_G16,59.141,fresh,none,2.38,0,20.1,66.7,988.0,75460,1,0,4,0,0,3,,2.340,0.0,32.762
pork20C_G16,59.862,fresh,none,2.36,0,20.1,66.6,988.0,75241,1,0,4,0,0,3,,2.320,0.0,32.957
