sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
pork20C_G10,0.000,air,none,0.78,0,19.9,52.5,989.8,97196,1,0,1,0,0,1,,0.740,0.0,6.981
pork20C_G10,0.547,air,none,0.78,0,19.8,52.5,989.8,97356,1,0,1,0,0,1,,0.740,0.0,6.828
pork20C_G10,1.085,air,none,0.88,0,19.9,52.4,989.8,98837,1,0,1,0,0,1,,0.840,0.0,5.411
pork20C_G10,1.771,air,none,0.70,0,19.9,52.4,989.8,97953,1,0,1,0,0,1,,0.660,0.0,6.257
pork20C_G10,2.324,air,none,0.78,0,19.9,52.3,989.8,97314,1,0,1,0,0,1,,0.740,0.0,6.868
pork20C_G10,2.982,air,none,0.79,0,19.9,52.3,989.8,96614,1,0,1,0,0,1,,0.750,0.0,7.538
pork20C_G10,3.627,air,none,0.45,0,19.9,52.3,989.8,95995,0,0,1,0,0,1,,0.410,0.0,8.130
pork20C_G10,4.289,air,none,0.55,0,19.9,52.3,989.8,96608,0,0,1,0,0,1,,0.510,0.0,7.544
pork20C_G10,4.925,air,none,0.59,0,19.9,52.2,989.8,96518,0,0,1,0,0,1,,0.550,0.0,7.630
pork20C_G10,5.667,air,none,0.68,0,19.9,52.1,989.8,96996,1,0,1,0,0,1,,0.640,0.0,7.172
pork20C_G10,6.487,air,none,0.73,0,19.9,52.1,989.8,97062,1,0,1,0,0,1,,0.690,0.0,7.109
pork20C_G10,7.045,air,none,0.81,0,19.9,52.0,989.8,96719,1,0,1,0,0,1,,0.770,0.0,7.438
pork20C_G10,7.783,air,none,0.91,0,19.9,52.0,989.8,96191,1,0,1,0,0,1,,0.870,0.0,7.943
pork20C_G10,8.424,air,none,0.85,0,19.9,51.9,989.7,96373,1,0,1,0,0,1,,0.810,0.0,7.769
pork20C_G10,8.984,air,none,0.81,0,19.9,51.9,989.7,96670,1,0,1,0,0,1,,0.770,0.0,7.484
pork20C_G10,9.717,air,none,0.80,0,19.9,51.9,989.7,96664,1,0,1,0,0,1,,0.760,0.0,7.490
pork20C_G10,10.558,air,none,0.80,0,19.8,51.8,989.7,96433,1,0,1,0,0,1,,0.760,0.0,7.711
pork20C_G10,11.203,air,none,0.83,0,19.8,51.9,989.7,95745,1,0,1,0,0,1,,0.790,0.0,8.370
pork20C_G10,11.956,air,none,0.80,0,19.8,51.9,989.7,95503,1,0,1,0,0,1,,0.760,0.0,8.601
pork20C_G10,12.704,air,none,0.73,0,19.7,51.9,989.7,96038,1,0,1,0,0,1,,0.690,0.0,8.089
pork20C_G10,13.341,air,none,0.69,0,19.7,51.8,989.7,96163,1,0,1,0,0,1,,0.650,0.0,7.970
pork20C_G10,13.970,air,none,0.94,0,19.7,51.8,989.7,96916,1,0,1,0,0,1,,0.900,0.0,7.249
pork20C_G10,14.553,air,none,0.96,0,19.8,51.8,989.7,96308,1,0,1,0,0,1,,0.920,0.0,7.831
pork20C_G10,15.168,air,none,0.86,0,19.9,51.8,989.7,96767,1,0,1,0,0,1,,0.820,0.0,7.392
pork20C_G10,16.111,air,none,0.80,0,19.9,51.7,989.7,95898,1,0,1,0,0,1,,0.760,0.0,8.223
pork20C_G10,16.857,air,none,0.85,0,19.9,51.7,989.7,97014,1,0,1,0,0,1,,0.810,0.0,7.155
pork20C_G10,17.401,air,none,0.79,0,19.8,51.7,989.7,98047,1,0,1,0,0,1,,0.750,0.0,6.167
pork20C_G10,18.058,air,none,0.73,0,19.8,51.8,989.7,97352,1,0,1,0,0,1,,0.690,0.0,6.832
pork20C_G10,18.603,air,none,0.63,0,19.9,51.8,989.7,97634,0,0,1,0,0,1,,0.590,0.0,6.562
pork20C_G10,19.272,air,none,0.63,0,19.9,51.8,989.7,96923,0,0,1,0,0,1,,0.590,0.0,7.242
pork20C_G10,19.910,air,none,0.72,0,19.9,51.8,989.8,97222,1,0,1,0,0,1,,0.680,0.0,6.956
pork20C_G10,20.467,air,none,0.63,0,19.9,51.8,989.8,97069,0,0,1,0,0,1,,0.590,0.0,7.103
pork20C_G10,21.199,air,none,0.61,0,19.9,51.8,989.8,97115,0,0,1,0,0,1,,0.570,0.0,7.059
pork20C_G10,21.928,air,none,0.82,0,19.8,51.8,989.8,96724,1,0,1,0,0,1,,0.780,0.0,7.433
pork20C_G10,22.485,air,none,0.60,0,19.9,51.8,989.8,97104,0,0,1,0,0,1,,0.560,0.0,7.069
pork20C_G10,23.303,air,none,0.61,0,20.0,51.7,989.8,97356,0,0,1,0,0,1,,0.570,0.0,6.828
pork20C_G10,24.063,air,none,0.55,0,20.0,51.8,989.8,96509,0,0,1,0,0,1,,0.510,0.0,7.639
pork20C_G10,24.725,air,none,0.46,0,20.0,51.8,989.8,95490,0,0,1,0,0,1,,0.420,0.0,8.614
pork20C_G10,25.499,air,none,0.55,0,19.9,51.8,989.8,95854,0,0,1,0,0,1,,0.510,0.0,8.265
pork20C_G10,26.252,air,none,0.64,0,19.8,51.8,989.8,95449,1,0,1,0,0,1,,0.600,0.0,8.653
pork20C_G10,27.047,air,none,0.67,0,19.9,51.9,989.8,94986,1,0,1,0,0,1,,0.630,0.0,9.096
pork20C_G10,27.713,air,none,0.65,0,19.9,51.9,989.8,95376,1,0,1,0,0,1,,0.610,0.0,8.723
pork20C_G10,28.370,air,none,0.43,0,19.8,51.9,989.8,95935,0,0,1,0,0,1,,0.390,0.0,8.188
pork20C_G10,29.160,air,none,0.53,0,19.8,52.0,989.8,96039,0,0,1,0,0,1,,0.490,0.0,8.088
pork20C_G10,29.959,air,none,0.66,0,19.9,52.0,989.8,96353,1,0,1,0,0,1,,0.620,0.0,7.788
pork20C_G10,30.674,air,none,0.80,0,19.9,52.1,989.8,95663,1,0,1,0,0,1,,0.760,0.0,8.448
pork20C_G10,31.422,air,none,0.66,0,19.9,52.1,989.8,95353,1,0,1,0,0,1,,0.620,0.0,8.745
pork20C_G10,31.967,air,none,0.63,0,19.9,52.1,989.8,95239,0,0,1,0,0,1,,0.590,0.0,8.854
pork20C_G10,32.720,air,none,0.45,0,19.9,52.1,989.8,96129,0,0,1,0,0,1,,0.410,0.0,8.002
pork20C_G10,33.468,air,none,0.44,0,19.8,52.1,989.8,95870,0,0,1,0,0,1,,0.400,0.0,8.250
pork20C_G10,34.156,air,none,0.64,0,19.9,52.1,989.8,96127,1,0,1,0,0,1,,0.600,0.0,8.004
pork20C_G10,34.753,air,none,0.71,0,19.9,52.1,989.8,95529,1,0,1,0,0,1,,0.670,0.0,8.576
pork20C_G10,35.412,air,none,0.75,0,19.9,52.1,989.8,96428,1,0,1,0,0,1,,0.710,0.0,7.716
pork20C_G10,35.962,air,none,0.67,0,19.9,52.1,989.8,96315,1,0,1,0,0,1,,0.630,0.0,7.824
pork20C_G10,36.603,air,none,0.61,0,19.9,52.1,989.8,96056,0,0,1,0,0,1,,0.570,0.0,8.072
pork20C_G10,37.348,air,none,0.78,0,19.9,52.2,989.8,96091,1,0,1,0,0,1,,0.740,0.0,8.039
pork20C_G10,37.985,air,none,0.69,0,19.9,52.3,989.8,95860,1,0,1,0,0,1,,0.650,0.0,8.260
pork20C_G10,38.688,air,none,0.49,0,19.9,52.3,989.8,95606,0,0,1,0,0,1,,0.450,0.0,8.503
pork20C_G10,39.262,air,none,0.57,0,19.9,52.3,989.8,94968,0,0,1,0,0,1,,0.530,0.0,9.113
pork20C_G10,40.052,air,none,0.51,0,19.9,52.3,989.8,95322,0,0,1,0,0,1,,0.470,0.0,8.775
pork20C_G10,40.768,air,none,0.49,0,19.9,52.3,989.8,94988,0,0,1,0,0,1,,0.450,0.0,9.094
pork20C_G10,41.444,air,none,0.63,0,19.8,52.2,989.8,94975,0,0,1,0,0,1,,0.590,0.0,9.107
pork20C_G10,42.098,air,none,0.70,0,19.9,52.3,989.8,95828,1,0,1,0,0,1,,0.660,0.0,8.290
pork20C_G10,42.641,air,none,0.74,0,19.9,52.3,989.8,95613,1,0,1,0,0,1,,0.700,0.0,8.496
pork20C_G10,43.403,air,none,0.63,0,19.9,52.3,989.8,95002,0,0,1,0,0,1,,0.590,0.0,9.081
pork20C_G10,44.034,air,none,0.67,0,19.9,52.3,989.8,95715,1,0,1,0,0,1,,0.630,0.0,8.398
pork20C_G10,44.751,air,none,0.67,0,19.9,52.3,989.8,96011,1,0,1,0,0,1,,0.630,0.0,8.115
pork20C_G10,45.507,air,none,0.65,0,19.9,52.3,989.8,95835,1,0,1,0,0,1,,0.610,0.0,8.284
pork20C_G10,46.171,air,none,0.73,0,19.9,52.3,989.8,95707,1,0,1,0,0,1,,0.690,0.0,8.406
pork20C_G10,46.905,air,none,0.56,0,19.9,52.3,989.8,95886,0,0,1,0,0,1,,0.520,0.0,8.235
pork20C_G10,47.903,air,none,0.54,0,19.9,52.2,989.8,95362,0,0,1,0,0,1,,0.500,0.0,8.736
pork20C_G10,48.553,air,none,0.75,0,19.9,52.2,989.8,95860,1,0,1,0,0,1,,0.710,0.0,8.260
pork20C_G10,49.179,air,none,0.78,0,19.8,52.2,989.8,96116,1,0,1,0,0,1,,0.740,0.0,8.015
pork20C_G10,49.874,air,none,0.70,0,19.9,52.2,989.8,96121,1,0,1,0,0,1,,0.660,0.0,8.010
pork20C_G10,50.507,air,none,0.48,0,19.9,52.2,989.8,96632,0,0,1,0,0,1,,0.440,0.0,7.521
pork20C_G10,51.252,air,none,0.58,0,19.9,52.1,989.8,95959,0,0,1,0,0,1,,0.540,0.0,8.165
pork20C_G10,51.948,air,none,0.61,0,19.9,52.1,989.8,95482,0,0,1,0,0,1,,0.570,0.0,8.621
pork20C_G10,52.673,air,none,0.77,0,19.8,52.1,989.8,95722,1,0,1,0,0,1,,0.730,0.0,8.392
pork20C_G10,53.465,air,none,0.81,0,19.9,52.0,989.8,95860,1,0,1,0,0,1,,0.770,0.0,8.260
pork20C_G10,54.287,air,none,0.64,0,19.9,52.0,989.8,95697,1,0,1,0,0,1,,0.600,0.0,8.416
pork20C_G10,54.724,air,none,0.74,0,19.9,52.0,989.8,96037,1,0,1,0,0,1,,0.700,0.0,8.090
pork20C_G10,55.395,air,none,0.79,0,19.8,52.0,989.8,95938,1,0,1,0,0,1,,0.750,0.0,8.185
pork20C_G10,55.957,air,none,0.78,0,19.9,51.9,989.8,96153,1,0,1,0,0,1,,0.740,0.0,7.979
pork20C_G10,56.696,air,none,0.83,0,19.8,51.9,989.8,96228,1,0,1,0,0,1,,0.790,0.0,7.907
pork20C_G10,57.449,air,none,0.75,0,19.8,51.9,989.8,95777,1,0,1,0,0,1,,0.710,0.0,8.339
pork20C_G10,58.123,air,none,1.00,0,19.9,51.8,989.8,94874,1,0,1,0,0,1,,0.960,0.0,9.203
pork20C_G10,58.703,air,none,0.87,0,19.9,51.8,989.8,94679,1,0,1,0,0,1,,0.830,0.0,9.390
pork20C_G10,59.516,air,none,0.72,0,19.9,51.7,989.8,94784,1,0,1,0,0,1,,0.680,0.0,9.289
