sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
pork20C_G18,0.000,early_spoilage,slight_sour,4.54,0,19.9,47.4,991.0,44730,2,0,6,0,0,5,,4.500,0.0,53.303
pork20C_G18,0.937,early_spoilage,slight_sour,4.59,0,19.9,47.5,991.0,44542,2,0,6,0,0,5,,4.550,0.0,53.500
pork20C_G18,1.721,early_spoilage,slight_sour,4.63,0,20.0,47.3,991.0,44424,2,0,6,0,0,5,,4.590,0.0,53.623
pork20C_G18,2.430,early_spoilage,slight_sour,4.52,0,20.0,47.2,991.0,44672,2,0,6,0,0,5,,4.480,0.0,53.364
pork20C_G18,3.105,early_spoilage,slight_sour,4.46,0,20.0,47.3,991.0,44793,2,0,6,0,0,5,,4.420,0.0,53.238
pork20C_G18,3.917,early_spoilage,slight_sour,4.42,0,20.0,47.4,991.0,44599,2,0,6,0,0,5,,4.380,0.0,53.440
pork20C_G18,4.663,early_spoilage,slight_sour,4.47,0,19.9,47.5,991.0,44605,2,0,6,0,0,5,,4.430,0.0,53.434
pork20C_G18,5.382,early_spoilage,slight_sour,4.37,0,20.0,47.6,991.0,44326,2,0,6,0,0,5,,4.330,0.0,53.725
pork20C_G18,6.434,early_spoilage,slight_sour,4.48,0,20.0,47.6,991.0,43970,2,0,6,0,0,5,,4.440,0.0,54.097
pork20C_G18,7.315,early_spoilage,slight_sour,4.51,0,20.0,47.6,991.0,43862,2,0,6,0,0,5,,4.470,0.0,54.210
pork20C_G18,8.172,early_spoilage,slight_sour,4.45,0,20.0,47.6,991.0,43994,2,0,6,0,0,5,,4.410,0.0,54.072
pork20C_G18,8.767,early_spoilage,slight_sour,4.39,0,20.0,47.6,991.0,43712,2,0,6,0,0,5,,4.350,0.0,54.366
pork20C_G18,9.419,early_spoilage,slight_sour,4.22,0,20.0,47.6,991.0,43977,2,0,6,0,0,5,,4.180,0.0,54.090
pork20C_G18,10.255,early_spoilage,slight_sour,4.33,0,20.0,47.6,991.0,43798,2,0,6,0,0,5,,4.290,0.0,54.276
pork20C_G18,11.184,early_spoilage,slight_sour,4.32,0,20.0,47.9,991.0,43547,2,0,6,0,0,5,,4.280,0.0,54.539
pork20C_G18,11.985,early_spoilage,slight_sour,4.28,0,20.0,47.9,991.0,43561,2,0,6,0,0,5,,4.240,0.0,54.524
pork20C_G18,12.780,early_spoilage,slight_sour,4.24,0,20.0,47.8,991.0,43502,2,0,6,0,0,5,,4.200,0.0,54.585
pork20C_G18,13.609,early_spoilage,slight_sour,4.09,0,20.0,47.9,991.0,43346,2,0,6,0,0,5,,4.050,0.0,54.748
pork20C_G18,14.430,early_spoilage,slight_sour,4.06,0,19.9,47.9,991.0,43051,2,0,6,0,0,5,,4.020,0.0,55.056
pork20C_G18,15.140,early_spoilage,slight_sour,4.23,0,19.9,47.8,991.0,43265,2,0,6,0,0,5,,4.190,0.0,54.833
pork20C_G18,15.931,early_spoilage,slight_sour,4.37,0,19.9,47.8,991.1,43090,2,0,6,0,0,5,,4.330,0.0,55.016
pork20C_G18,16.558,early_spoilage,slight_sour,4.43,0,19.9,47.9,991.1,42961,2,0,6,0,0,5,,4.390,0.0,55.150
pork20C_G18,17.295,early_spoilage,slight_sour,4.15,0,19.9,47.9,991.1,42790,2,0,6,0,0,5,,4.110,0.0,55.329
pork20C_G18,17.958,early_spoilage,slight_sour,4.22,0,19.9,47.9,991.1,42719,2,0,6,0,0,5,,4.180,0.0,55.403
pork20C_G18,18.822,early_spoilage,slight_sour,4.24,0,20.0,48.0,991.0,42987,2,0,6,0,0,5,,4.200,0.0,55.123
pork20C_G18,19.494,early_spoilage,slight_sour,4.13,0,19.9,48.1,991.0,43033,2,0,6,0,0,5,,4.090,0.0,55.075
pork20C_G18,20.226,early_spoilage,slight_sour,4.22,0,19.9,48.0,991.0,42771,2,0,6,0,0,5,,4.180,0.0,55.349
pork20C_G18,21.140,early_spoilage,slight_sour,4.14,0,19.9,47.8,991.0,42884,2,0,6,0,0,5,,4.100,0.0,55.231
pork20C_G18,22.061,early_spoilage,slight_sour,3.98,0,19.9,47.7,991.0,42904,2,0,6,0,0,5,,3.940,0.0,55.210
pork20C_G18,22.796,early_spoilage,slight_sour,3.97,0,19.9,47.6,991.1,42706,2,0,6,0,0,5,,3.930,0.0,55.416
pork20C_G18,23.686,early_spoilage,slight_sour,4.14,0,19.8,47.6,991.1,42645,2,0,6,0,0,5,,4.100,0.0,55.480
pork20C_G18,24.354,early_spoilage,slight_sour,4.24,0,19.8,47.5,991.1,42684,2,0,6,0,0,5,,4.200,0.0,55.439
pork20C_G18,24.940,early_spoilage,slight_sour,4.28,0,19.9,47.7,991.1,42550,2,0,7,0,0,5,,4.240,0.0,55.579
pork20C_G18,25.588,early_spoilage,slight_sour,4.25,0,19.8,47.7,991.1,42619,2,0,6,0,0,5,,4.210,0.0,55.507
pork20C_G18,26.595,early_spoilage,slight_sour,4.15,0,19.8,47.6,991.1,42857,2,0,6,0,0,5,,4.110,0.0,55.259
pork20C_G18,27.413,early_spoilage,slight_sour,4.04,0,19.9,47.5,991.1,42883,2,0,6,0,0,5,,4.000,0.0,55.232
pork20C_G18,28.250,early_spoilage,slight_sour,4.25,0,19.8,47.5,991.1,42696,2,0,6,0,0,5,,4.210,0.0,55.427
