sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
pork20C_G35,0.000,spoiled,strong_pungent,12.31,2,20.0,63.5,991.2,31554,5,2,8,1,0,4,,12.270,2.0,67.710
pork20C_G35,0.562,spoiled,strong_pungent,12.32,2,20.0,63.6,991.2,31629,5,2,8,1,0,4,,12.280,2.0,67.633
pork20C_G35,1.221,spoiled,strong_pungent,12.21,2,20.1,63.6,991.2,31583,5,2,8,1,0,4,,12.170,2.0,67.680
pork20C_G35,1.876,spoiled,strong_pungent,12.13,1,20.1,63.6,991.2,31835,5,1,8,1,0,5,,12.090,1.0,67.422
pork20C_G35,2.497,spoiled,strong_pungent,12.06,2,20.0,63.6,991.2,32159,5,2,8,1,0,4,,12.020,2.0,67.091
pork20C_G35,3.156,spoiled,strong_pungent,12.12,2,20.0,63.5,991.2,32339,5,2,8,1,0,4,,12.080,2.0,66.907
pork20C_G35,3.933,spoiled,strong_pungent,12.09,2,20.0,63.6,991.2,32478,5,2,8,1,0,4,,12.050,2.0,66.764
pork20C_G35,4.527,spoiled,strong_pungent,12.02,2,20.0,63.5,991.2,32444,5,2,8,1,0,4,,11.980,2.0,66.799
pork20C_G35,5.157,spoiled,strong_pungent,12.04,2,20.0,63.4,991.2,32397,5,2,8,1,0,4,,12.000,2.0,66.847
pork20C_G35,5.850,spoiled,strong_pungent,11.93,2,20.0,63.5,991.2,32742,5,2,8,1,0,4,,11.890,2.0,66.494
pork20C_G35,6.704,spoiled,strong_pungent,12.01,1,20.1,63.5,991.2,32766,5,1,8,1,0,4,,11.970,1.0,66.470
pork20C_G35,7.345,spoiled,strong_pungent,12.12,2,20.1,63.3,991.2,33058,5,2,8,1,0,4,,12.080,2.0,66.171
pork20C_G35,8.049,spoiled,strong_pungent,12.01,2,20.0,63.3,991.2,33249,5,2,8,1,0,4,,11.970,2.0,65.975
pork20C_G35,8.660,spoiled,strong_pungent,12.03,2,20.0,63.2,991.2,33261,5,2,8,1,0,4,,11.990,2.0,65.963
pork20C_G35,9.227,spoiled,strong_pungent,11.82,2,20.1,63.1,991.2,33267,5,2,8,1,0,4,,11.780,2.0,65.957
pork20C_G35,9.799,spoiled,strong_pungent,11.83,1,20.1,63.2,991.2,33894,5,1,8,1,0,4,,11.790,1.0,65.315
pork20C_G35,10.393,spoiled,strong_pungent,11.81,2,20.0,63.1,991.2,34110,5,2,8,1,0,4,,11.770,2.0,65.094
pork20C_G35,11.196,spoiled,strong_pungent,11.59,2,19.9,63.1,991.2,34101,5,2,8,1,0,4,,11.550,2.0,65.104
pork20C_G35,11.907,spoiled,strong_pungent,11.46,2,20.0,63.0,991.2,34071,4,2,8,1,0,4,,11.420,2.0,65.134
pork20C_G35,12.640,spoiled,strong_pungent,11.46,2,20.0,63.0,991.2,34096,4,2,8,1,0,4,,11.420,2.0,65.109
pork20C_G35,13.400,spoiled,strong_pungent,11.37,2,20.0,62.9,991.2,34359,4,2,8,1,0,4,,11.330,2.0,64.840
pork20C_G35,14.233,spoiled,strong_pungent,11.41,1,20.1,62.8,991.2,34412,4,1,8,1,0,4,,11.370,1.0,64.785
pork20C_G35,14.944,spoiled,strong_pungent,11.31,2,20.1,62.7,991.2,34570,4,2,8,1,0,4,,11.270,2.0,64.624
pork20C_G35,15.502,spoiled,strong_pungent,11.43,2,20.2,62.7,991.2,34331,4,2,8,1,0,4,,11.390,2.0,64.868
pork20C_G35,16.253,spoiled,strong_pungent,11.36,2,20.2,62.6,991.2,34301,4,2,8,1,0,4,,11.320,2.0,64.899
pork20C_G35,17.007,spoiled,strong_pungent,11.15,2,20.2,62.5,991.2,34057,4,2,8,0,0,4,,11.110,2.0,65.149
pork20C_G35,17.741,spoiled,strong_pungent,11.10,2,20.2,62.6,991.2,34404,4,2,8,0,0,4,,11.060,2.0,64.793
pork20C_G35,18.458,spoiled,strong_pungent,11.10,2,20.1,62.4,991.2,34140,4,2,8,0,0,4,,11.060,2.0,65.064
pork20C_G35,19.320,spoiled,strong_pungent,11.23,1,20.1,62.4,991.2,33981,4,1,8,1,0,4,,11.190,1.0,65.226
