sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
pork20C_G30,0.000,spoiled,strong_pungent,5.17,0,19.7,60.1,990.1,7266,2,0,10,0,0,9,,5.130,0.0,93.485
pork20C_G30,0.794,spoiled,strong_pungent,5.26,0,19.8,60.1,990.1,7032,2,0,10,0,0,9,,5.220,0.0,93.695
pork20C_G30,1.489,spoiled,strong_pungent,5.25,0,19.7,60.2,990.1,6381,2,0,10,0,0,9,,5.210,0.0,94.279
pork20C_G30,2.173,spoiled,strong_pungent,5.29,0,19.7,60.2,990.1,5993,2,0,10,0,0,9,,5.250,0.0,94.626
pork20C_G30,2.916,spoiled,strong_pungent,5.42,0,19.7,60.1,990.1,5780,2,0,10,0,0,9,,5.380,0.0,94.817
pork20C_G30,3.719,spoiled,strong_pungent,5.46,0,19.8,60.2,990.1,5501,2,0,10,0,0,9,,5.420,0.0,95.068
pork20C_G30,4.383,spoiled,strong_pungent,5.55,0,19.7,60.2,990.1,5253,2,0,10,0,0,9,,5.510,0.0,95.290
pork20C_G30,5.089,spoiled,strong_pungent,5.56,0,19.7,60.2,990.1,5163,2,0,10,0,0,9,,5.520,0.0,95.371
pork20C_G30,5.884,spoiled,strong_pungent,5.69,0,19.6,60.2,990.1,4273,2,0,10,0,0,9,,5.650,0.0,96.169
pork20C_G30,6.626,spoiled,strong_pungent,5.77,0,19.6,60.2,990.1,3766,2,0,10,0,0,9,,5.730,0.0,96.623
pork20C_G30,7.460,spoiled,strong_pungent,5.82,0,19.7,60.2,990.1,3303,2,0,10,0,0,9,,5.780,0.0,97.038
pork20C_G30,8.459,spoiled,strong_pungent,5.83,0,19.7,60.1,990.1,3136,2,0,10,0,0,9,,5.790,0.0,97.188
pork20C_G30,9.191,spoiled,strong_pungent,5.83,0,19.7,60.1,990.1,2620,2,0,10,0,0,9,,5.790,0.0,97.651
pork20C_G30,9.863,spoiled,strong_pungent,5.88,0,19.7,60.2,990.1,2399,2,0,10,0,0,9,,5.840,0.0,97.849
pork20C_G30,10.542,spoiled,strong_pungent,5.91,0,19.7,60.2,990.1,2261,2,0,10,0,0,9,,5.870,0.0,97.973
pork20C_G30,11.391,spoiled,strong_pungent,5.92,0,19.7,60.2,990.1,2067,2,0,10,0,0,9,,5.880,0.0,98.147
pork20C_G30,11.981,spoiled,strong_pungent,6.02,0,19.7,60.2,990.1,1472,2,0,10,0,0,9,,5.980,0.0,98.680
pork20C_G30,12.983,spoiled,strong_pungent,6.01,0,19.7,60.2,990.1,1189,2,0,10,0,0,9,,5.970,0.0,98.934
pork20C_G30,13.859,spoiled,strong_pungent,6.02,0,19.7,60.2,990.1,1265,2,0,10,0,0,9,,5.980,0.0,98.866
pork20C_G30,14.611,spoiled,strong_pungent,6.04,0,19.7,60.2,990.1,1004,2,0,10,0,0,9,,6.000,0.0,99.100
pork20C_G30,15.253,spoiled,strong_pungent,6.04,0,19.6,60.1,990.1,1128,2,0,10,0,0,9,,6.000,0.0,98.989
pork20C_G30,15.947,spoiled,strong_pungent,6.11,0,19.7,60.0,990.1,1004,3,0,10,0,0,9,,6.070,0.0,99.100
pork20C_G30,16.749,spoiled,strong_pungent,6.01,0,19.7,60.0,990.1,1004,2,0,10,0,0,9,,5.970,0.0,99.100
pork20C_G30,17.522,spoiled,strong_pungent,6.02,0,19.7,60.0,990.1,1004,2,0,10,0,0,9,,5.980,0.0,99.100
pork20C_G30,18.370,spoiled,strong_pungent,6.03,0,19.6,60.0,990.1,1252,2,0,10,0,0,9,,5.990,0.0,98.877
