sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
pork20C_G07,0.000,air,none,0.63,0,20.1,70.8,990.4,89147,0,0,2,0,0,2,,0.590,0.0,12.254
pork20C_G07,0.661,air,none,0.62,0,20.1,70.8,990.4,89156,0,0,2,0,0,2,,0.580,0.0,12.245
pork20C_G07,1.422,air,none,0.64,0,20.0,70.8,990.4,89410,1,0,2,0,0,1,,0.600,0.0,11.995
pork20C_G07,2.232,air,none,0.62,0,20.1,70.7,990.4,89590,0,0,2,0,0,1,,0.580,0.0,11.818
pork20C_G07,2.738,air,none,0.65,0,20.1,70.7,990.4,89577,1,0,2,0,0,1,,0.610,0.0,11.831
pork20C_G07,3.382,air,none,0.65,0,20.1,70.7,990.4,89465,1,0,2,0,0,1,,0.610,0.0,11.941
pork20C_G07,4.181,air,none,0.54,0,20.1,70.5,990.4,89571,0,0,2,0,0,1,,0.500,0.0,11.836
pork20C_G07,5.067,air,none,0.56,0,20.1,70.5,990.4,89673,0,0,2,0,0,1,,0.520,0.0,11.736
pork20C_G07,5.747,air,none,0.57,0,20.1,70.6,990.4,89610,0,0,2,0,0,1,,0.530,0.0,11.798
pork20C_G07,6.379,air,none,0.61,0,20.1,70.5,990.4,89661,0,0,2,0,0,1,,0.570,0.0,11.748
pork20C_G07,7.066,air,none,0.57,0,20.1,70.5,990.4,89672,0,0,2,0,0,1,,0.530,0.0,11.737
pork20C_G07,7.855,air,none,0.50,0,20.1,70.3,990.4,89816,0,0,2,0,0,1,,0.460,0.0,11.595
pork20C_G07,8.695,air,none,0.38,0,20.1,70.3,990.4,89970,0,0,2,0,0,1,,0.340,0.0,11.444
pork20C_G07,9.483,air,none,0.47,0,20.1,70.3,990.4,90361,0,0,2,0,0,1,,0.430,0.0,11.059
pork20C_G07,10.249,air,none,0.46,0,20.1,70.3,990.4,90481,0,0,2,0,0,1,,0.420,0.0,10.941
pork20C_G07,11.011,air,none,0.59,0,20.1,70.3,990.4,90554,0,0,2,0,0,1,,0.550,0.0,10.869
pork20C_G07,11.792,air,none,0.62,0,20.1,70.3,990.4,90588,0,0,2,0,0,1,,0.580,0.0,10.835
pork20C_G07,12.730,air,none,0.45,0,20.1,70.3,990.4,90730,0,0,2,0,0,1,,0.410,0.0,10.696
pork20C_G07,13.274,air,none,0.33,0,20.1,70.4,990.4,90633,0,0,2,0,0,1,,0.290,0.0,10.791
pork20C_G07,14.244,air,none,0.47,0,20.2,70.3,990.4,90377,0,0,2,0,0,1,,0.430,0.0,11.043
pork20C_G07,15.089,air,none,0.44,0,20.1,70.2,990.4,90505,0,0,2,0,0,1,,0.400,0.0,10.917
pork20C_G07,15.875,air,none,0.42,0,20.2,70.2,990.4,90701,0,0,2,0,0,1,,0.380,0.0,10.724
pork20C_G07,16.623,air,none,0.37,0,20.2,70.2,990.4,90619,0,0,2,0,0,1,,0.330,0.0,10.805
pork20C_G07,17.541,air,none,0.50,0,20.2,70.1,990.4,90771,0,0,2,0,0,1,,0.460,0.0,10.655
pork20C_G07,18.197,air,none,0.58,0,20.3,70.0,990.4,90648,0,0,2,0,0,1,,0.540,0.0,10.776
pork20C_G07,18.942,air,none,0.47,0,20.3,69.9,990.4,90582,0,0,2,0,0,1,,0.430,0.0,10.841
pork20C_G07,19.823,air,none,0.42,0,20.2,69.9,990.4,90414,0,0,2,0,0,1,,0.380,0.0,11.007
pork20C_G07,20.558,air,none,0.60,0,20.2,69.8,990.4,90284,0,0,2,0,0,1,,0.560,0.0,11.135
pork20C_G07,21.168,air,none,0.58,0,20.2,69.8,990.4,90406,0,0,2,0,0,1,,0.540,0.0,11.015
