sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
pork20C_G33,0.000,spoiled,strong_pungent,5.67,0,20.0,55.7,991.4,12845,2,0,10,0,0,8,,5.630,0.0,89.169
pork20C_G33,0.580,spoiled,strong_pungent,5.95,0,20.1,55.7,991.4,12688,2,0,10,0,0,8,,5.910,0.0,89.302
pork20C_G33,1.377,spoiled,strong_pungent,6.05,0,20.0,55.7,991.4,12042,3,0,10,0,0,8,,6.010,0.0,89.846
pork20C_G33,2.066,spoiled,strong_pungent,6.07,0,20.1,55.7,991.4,11950,3,0,10,0,0,8,,6.030,0.0,89.924
pork20C_G33,2.819,spoiled,strong_pungent,6.40,0,20.1,55.7,991.4,12016,3,0,10,0,0,8,,6.360,0.0,89.868
pork20C_G33,3.303,spoiled,strong_pungent,6.54,0,20.1,55.6,991.4,11750,3,0,10,0,0,8,,6.500,0.0,90.093
pork20C_G33,4.056,spoiled,strong_pungent,6.60,0,20.1,55.7,991.4,11558,3,0,10,0,0,8,,6.560,0.0,90.254
pork20C_G33,4.829,spoiled,strong_pungent,6.58,0,20.1,55.7,991.4,11212,3,0,10,0,0,8,,6.540,0.0,90.546
pork20C_G33,5.504,spoiled,strong_pungent,6.72,0,20.1,55.6,991.4,10827,3,0,10,0,0,8,,6.680,0.0,90.871
pork20C_G33,6.423,spoiled,strong_pungent,6.75,0,20.0,55.5,991.4,10561,3,0,10,0,0,8,,6.710,0.0,91.095
pork20C_G33,7.082,spoiled,strong_pungent,6.82,0,20.0,55.5,991.4,10340,3,0,10,0,0,8,,6.780,0.0,91.281
pork20C_G33,7.845,spoiled,strong_pungent,6.90,0,20.0,55.5,991.4,10017,3,0,10,0,0,8,,6.860,0.0,91.554
pork20C_G33,8.784,spoiled,strong_pungent,6.99,0,20.0,55.6,991.4,10405,3,0,10,0,0,8,,6.950,0.0,91.227
pork20C_G33,9.435,spoiled,strong_pungent,7.08,0,19.9,55.4,991.4,10542,3,0,10,0,0,8,,7.040,0.0,91.111
pork20C_G33,10.143,spoiled,strong_pungent,7.19,0,20.0,55.4,991.4,10027,3,0,10,0,0,8,,7.150,0.0,91.545
pork20C_G33,10.730,spoiled,strong_pungent,7.14,0,20.0,55.4,991.4,9853,3,0,10,0,0,8,,7.100,0.0,91.692
pork20C_G33,11.525,spoiled,strong_pungent,7.10,0,20.1,55.3,991.4,10021,3,0,10,0,0,8,,7.060,0.0,91.550
pork20C_G33,12.132,spoiled,strong_pungent,7.29,0,20.1,55.4,991.4,8865,3,0,10,0,0,8,,7.250,0.0,92.525
pork20C_G33,12.874,spoiled,strong_pungent,7.37,0,20.1,55.3,991.4,7758,3,0,10,0,0,8,,7.330,0.0,93.459
pork20C_G33,13.662,spoiled,strong_pungent,7.27,0,20.1,55.3,991.4,7841,3,0,10,0,0,8,,7.230,0.0,93.389
pork20C_G33,14.380,spoiled,strong_pungent,7.48,0,20.1,55.3,991.4,7983,3,0,10,0,0,8,,7.440,0.0,93.269
pork20C_G33,14.925,spoiled,strong_pungent,7.35,0,20.1,55.1,991.4,8459,3,0,10,0,0,8,,7.310,0.0,92.867
pork20C_G33,16.020,spoiled,strong_pungent,7.38,0,20.1,55.1,991.4,7746,3,0,10,0,0,8,,7.340,0.0,93.469
pork20C_G33,16.835,spoiled,strong_pungent,7.35,0,20.1,55.0,991.4,7681,3,0,10,0,0,8,,7.310,0.0,93.523
pork20C_G33,17.483,spoiled,strong_pungent,7.34,0,20.0,55.1,991.4,7313,3,0,10,0,0,8,,7.300,0.0,93.834
pork20C_G33,18.175,spoiled,strong_pungent,7.49,0,20.1,54.9,991.4,7247,3,0,10,0,0,8,,7.450,0.0,93.889
pork20C_G33,19.011,spoiled,strong_pungent,7.52,0,20.1,54.8,991.4,6813,3,0,10,0,0,8,,7.480,0.0,94.255
pork20C_G33,19.726,spoiled,strong_pungent,7.54,0,20.0,54.9,991.4,6034,3,0,10,0,0,8,,7.500,0.0,94.912
pork20C_G33,20.515,spoiled,strong_pungent,7.40,0,20.0,54.9,991.4,5702,3,0,10,0,0,8,,7.360,0.0,95.192
pork20C_G33,21.313,spoiled,strong_pungent,7.40,0,20.0,54.8,991.4,5320,3,0,10,0,0,8,,7.360,0.0,95.514
pork20C_G33,22.037,spoiled,strong_pungent,7.45,0,20.1,54.7,991.4,4613,3,0,10,0,0,9,,7.410,0.0,96.110
pork20C_G33,22.833,spoiled,strong_pungent,7.50,0,20.1,54.7,991.4,4200,3,0,10,0,0,9,,7.460,0.0,96.459
pork20C_G33,23.565,spoiled,strong_pungent,7.38,0,20.1,54.7,991.4,3803,3,0,10,0,0,9,,7.340,0.0,96.793
pork20C_G33,24.354,spoiled,strong_pungent,7.42,0,20.1,54.6,991.4,3877,3,0,10,0,0,9,,7.380,0.0,96.731
pork20C_G33,25.142,spoiled,strong_pungent,7.35,0,20.1,54.6,991.4,3592,3,0,10,0,0,9,,7.310,0.0,96.971
pork20C_G33,25.880,spoiled,strong_pungent,7.42,0,20.1,54.6,991.4,3268,3,0,10,0,0,9,,7.380,0.0,97.244
