sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
pork20C_G28,0.000,spoiled,strong_pungent,5.82,0,19.9,75.0,989.6,978,2,0,10,0,0,9,,5.780,0.0,99.100
pork20C_G28,0.724,spoiled,strong_pungent,5.87,0,19.8,74.9,989.6,978,2,0,10,0,0,9,,5.830,0.0,99.100
pork20C_G28,1.503,spoiled,strong_pungent,5.90,0,19.9,74.8,989.6,978,2,0,10,0,0,9,,5.860,0.0,99.100
pork20C_G28,2.371,spoiled,strong_pungent,5.84,0,19.8,74.7,989.6,978,2,0,10,0,0,9,,5.800,0.0,99.100
pork20C_G28,3.005,spoiled,strong_pungent,5.71,0,19.8,74.6,989.6,978,2,0,10,0,0,9,,5.670,0.0,99.100
pork20C_G28,3.913,spoiled,strong_pungent,5.62,0,19.8,74.5,989.6,978,2,0,10,0,0,9,,5.580,0.0,99.100
pork20C_G28,4.662,spoiled,strong_pungent,5.77,0,19.8,74.3,989.6,978,2,0,10,0,0,9,,5.730,0.0,99.100
pork20C_G28,5.304,spoiled,strong_pungent,5.88,0,19.8,74.3,989.6,978,2,0,10,0,0,9,,5.840,0.0,99.100
pork20C_G28,6.227,spoiled,strong_pungent,5.91,0,19.9,74.2,989.6,978,2,0,10,0,0,9,,5.870,0.0,99.100
pork20C_G28,7.014,spoiled,strong_pungent,6.08,0,19.9,74.2,989.6,978,3,0,10,0,0,9,,6.040,0.0,99.100
pork20C_G28,7.751,spoiled,strong_pungent,6.02,0,19.8,74.0,989.6,978,2,0,10,0,0,9,,5.980,0.0,99.100
pork20C_G28,8.309,spoiled,strong_pungent,6.07,0,19.8,74.0,989.6,978,3,0,10,0,0,9,,6.030,0.0,99.100
pork20C_G28,9.031,spoiled,strong_pungent,5.99,0,19.8,74.0,989.6,978,2,0,10,0,0,9,,5.950,0.0,99.100
pork20C_G28,9.721,spoiled,strong_pungent,6.15,0,19.9,73.8,989.6,978,3,0,10,0,0,9,,6.110,0.0,99.100
pork20C_G28,10.682,spoiled,strong_pungent,6.15,0,19.9,73.8,989.6,978,3,0,10,0,0,9,,6.110,0.0,99.100
pork20C_G28,11.456,spoiled,strong_pungent,6.10,0,19.9,73.7,989.6,978,3,0,10,0,0,9,,6.060,0.0,99.100
pork20C_G28,12.196,spoiled,strong_pungent,6.16,0,19.9,73.6,989.6,978,3,0,10,0,0,9,,6.120,0.0,99.100
pork20C_G28,13.032,spoiled,strong_pungent,6.00,0,19.9,73.6,989.6,978,2,0,10,0,0,9,,5.960,0.0,99.100
pork20C_G28,13.749,spoiled,strong_pungent,6.01,0,19.9,73.6,989.6,978,2,0,10,0,0,9,,5.970,0.0,99.100
pork20C_G28,14.645,spoiled,strong_pungent,6.09,0,19.9,73.5,989.6,978,3,0,10,0,0,9,,6.050,0.0,99.100
pork20C_G28,15.429,spoiled,strong_pungent,6.13,0,19.8,73.5,989.6,978,3,0,10,0,0,9,,6.090,0.0,99.100
