sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
pork20C_G06,0.000,air,none,0.53,0,19.9,63.9,989.0,92199,0,0,2,0,0,1,,0.490,0.0,11.272
pork20C_G06,0.959,air,none,0.56,0,20.0,63.9,989.0,92342,0,0,2,0,0,1,,0.520,0.0,11.135
pork20C_G06,1.524,air,none,0.63,0,20.0,63.9,989.0,92440,0,0,2,0,0,1,,0.590,0.0,11.041
pork20C_G06,2.166,air,none,0.65,0,20.0,63.9,989.0,92629,1,0,2,0,0,1,,0.610,0.0,10.859
pork20C_G06,3.091,air,none,0.65,0,20.0,63.8,989.0,92569,1,0,2,0,0,1,,0.610,0.0,10.916
pork20C_G06,3.850,air,none,0.64,0,19.9,63.9,989.0,92651,1,0,2,0,0,1,,0.600,0.0,10.837
pork20C_G06,4.530,air,none,0.64,0,20.0,63.9,989.0,92704,1,0,2,0,0,1,,0.600,0.0,10.786
pork20C_G06,5.302,air,none,0.62,0,20.0,63.8,989.0,92740,0,0,2,0,0,1,,0.580,0.0,10.752
pork20C_G06,5.908,air,none,0.55,0,19.9,63.8,989.0,92853,0,0,2,0,0,1,,0.510,0.0,10.643
pork20C_G06,6.669,air,none,0.52,0,20.0,63.8,989.0,92866,0,0,2,0,0,1,,0.480,0.0,10.631
pork20C_G06,7.353,air,none,0.49,0,20.0,63.8,989.0,92950,0,0,2,0,0,1,,0.450,0.0,10.550
pork20C_G06,7.927,air,none,0.54,0,20.0,63.7,989.0,92977,0,0,2,0,0,1,,0.500,0.0,10.524
pork20C_G06,8.497,air,none,0.61,0,20.0,63.7,989.0,92881,0,0,2,0,0,1,,0.570,0.0,10.616
pork20C_G06,9.097,air,none,0.53,0,20.0,63.6,989.0,93024,0,0,2,0,0,1,,0.490,0.0,10.479
pork20C_G06,9.697,air,none,0.55,0,19.9,63.5,989.0,93182,0,0,2,0,0,1,,0.510,0.0,10.326
pork20C_G06,10.319,air,none,0.55,0,20.0,63.5,989.0,93290,0,0,2,0,0,1,,0.510,0.0,10.223
pork20C_G06,11.096,air,none,0.55,0,20.0,63.4,989.0,93298,0,0,2,0,0,1,,0.510,0.0,10.215
pork20C_G06,11.860,air,none,0.54,0,20.0,63.4,989.0,93458,0,0,2,0,0,1,,0.500,0.0,10.061
pork20C_G06,12.693,air,none,0.54,0,20.0,63.3,989.0,93418,0,0,2,0,0,1,,0.500,0.0,10.099
pork20C_G06,13.471,air,none,0.53,0,20.0,63.2,989.0,93581,0,0,1,0,0,1,,0.490,0.0,9.942
pork20C_G06,14.033,air,none,0.51,0,20.0,63.2,989.0,93694,0,0,1,0,0,1,,0.470,0.0,9.834
pork20C_G06,14.722,air,none,0.48,0,20.0,63.1,989.0,93638,0,0,1,0,0,1,,0.440,0.0,9.888
pork20C_G06,15.354,air,none,0.47,0,20.0,63.0,989.0,93749,0,0,1,0,0,1,,0.430,0.0,9.781
pork20C_G06,16.235,air,none,0.45,0,20.0,62.9,989.0,93733,0,0,1,0,0,1,,0.410,0.0,9.796
pork20C_G06,16.847,air,none,0.48,0,20.0,62.8,989.0,93762,0,0,1,0,0,1,,0.440,0.0,9.768
pork20C_G06,17.593,air,none,0.47,0,19.9,62.7,989.0,93739,0,0,1,0,0,1,,0.430,0.0,9.790
pork20C_G06,18.197,air,none,0.47,0,20.0,62.7,989.0,93934,0,0,1,0,0,1,,0.430,0.0,9.603
pork20C_G06,18.779,air,none,0.50,0,20.0,62.6,989.0,94052,0,0,1,0,0,1,,0.460,0.0,9.489
pork20C_G06,19.584,air,none,0.41,0,20.0,62.5,989.0,94164,0,0,1,0,0,1,,0.370,0.0,9.381
pork20C_G06,20.428,air,none,0.48,0,20.0,62.4,989.0,94187,0,0,1,0,0,1,,0.440,0.0,9.359
pork20C_G06,21.175,air,none,0.48,0,20.0,62.4,989.0,94024,0,0,1,0,0,1,,0.440,0.0,9.516
pork20C_G06,21.706,air,none,0.42,0,20.0,62.3,989.0,94177,0,0,1,0,0,1,,0.380,0.0,9.369
pork20C_G06,22.357,air,none,0.42,0,20.1,62.2,989.0,94140,0,0,1,0,0,1,,0.380,0.0,9.405
pork20C_G06,23.083,air,none,0.45,0,20.1,62.1,989.0,94182,0,0,1,0,0,1,,0.410,0.0,9.364
pork20C_G06,23.685,air,none,0.42,0,20.1,62.1,989.0,94246,0,0,1,0,0,1,,0.380,0.0,9.303
pork20C_G06,24.481,air,none,0.42,0,20.0,62.1,989.0,94338,0,0,1,0,0,1,,0.380,0.0,9.214
pork20C_G06,25.159,air,none,0.47,0,20.0,62.0,989.0,94226,0,0,1,0,0,1,,0.430,0.0,9.322
pork20C_G06,25.789,air,none,0.44,0,20.0,61.9,989.0,94303,0,0,1,0,0,1,,0.400,0.0,9.248
pork20C_G06,26.300,air,none,0.49,0,20.0,61.8,989.0,94237,0,0,1,0,0,1,,0.450,0.0,9.311
