sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
pork20C_G20,0.000,early_spoilage,slight_sour,6.08,0,20.2,61.0,991.5,31484,3,0,8,0,0,6,,6.040,0.0,68.520
pork20C_G20,0.560,early_spoilage,slight_sour,5.86,0,20.2,61.0,991.5,31535,2,0,8,0,0,6,,5.820,0.0,68.469
pork20C_G20,1.287,early_spoilage,slight_sour,5.85,0,20.3,60.9,991.5,32140,2,0,8,0,0,5,,5.810,0.0,67.864
pork20C_G20,1.858,early_spoilage,slight_sour,5.80,0,20.2,60.9,991.5,32127,2,0,8,0,0,6,,5.760,0.0,67.877
pork20C_G20,2.407,early_spoilage,slight_sour,5.73,0,20.2,60.8,991.5,32896,2,0,8,0,0,5,,5.690,0.0,67.108
pork20C_G20,3.019,early_spoilage,slight_sour,5.69,0,20.1,60.8,991.5,33012,2,0,8,0,0,5,,5.650,0.0,66.992
pork20C_G20,3.586,early_spoilage,slight_sour,5.71,0,20.2,60.8,991.5,33469,2,0,8,0,0,5,,5.670,0.0,66.535
pork20C_G20,4.144,early_spoilage,slight_sour,5.61,0,20.1,60.8,991.5,34029,2,0,8,0,0,5,,5.570,0.0,65.975
pork20C_G20,4.776,early_spoilage,slight_sour,5.50,0,20.2,60.8,991.5,33809,2,0,8,0,0,5,,5.460,0.0,66.195
pork20C_G20,5.487,early_spoilage,slight_sour,5.42,0,20.2,60.8,991.5,33697,2,0,8,0,0,5,,5.380,0.0,66.307
pork20C_G20,6.039,early_spoilage,slight_sour,5.45,0,20.2,60.8,991.5,34175,2,0,8,0,0,5,,5.410,0.0,65.829
pork20C_G20,6.676,early_spoilage,slight_sour,5.39,0,20.2,60.9,991.5,33990,2,0,8,0,0,5,,5.350,0.0,66.014
pork20C_G20,7.429,early_spoilage,slight_sour,5.42,0,20.2,60.9,991.5,34489,2,0,8,0,0,5,,5.380,0.0,65.515
pork20C_G20,8.163,early_spoilage,slight_sour,5.38,0,20.2,60.9,991.5,34568,2,0,8,0,0,5,,5.340,0.0,65.436
pork20C_G20,8.812,early_spoilage,slight_sour,5.34,0,20.2,61.0,991.5,34517,2,0,8,0,0,5,,5.300,0.0,65.487
pork20C_G20,9.642,early_spoilage,slight_sour,5.31,0,20.2,60.9,991.5,34860,2,0,8,0,0,5,,5.270,0.0,65.144
pork20C_G20,10.289,early_spoilage,slight_sour,5.39,0,20.2,60.9,991.5,34674,2,0,8,0,0,5,,5.350,0.0,65.330
pork20C_G20,11.022,early_spoilage,slight_sour,5.33,0,20.2,60.9,991.5,35440,2,0,8,0,0,5,,5.290,0.0,64.564
pork20C_G20,11.583,early_spoilage,slight_sour,5.27,0,20.1,60.9,991.5,35177,2,0,8,0,0,5,,5.230,0.0,64.827
pork20C_G20,12.177,early_spoilage,slight_sour,5.23,0,20.3,60.9,991.5,35187,2,0,8,0,0,5,,5.190,0.0,64.817
pork20C_G20,12.920,early_spoilage,slight_sour,5.21,0,20.2,60.9,991.5,34929,2,0,8,0,0,5,,5.170,0.0,65.075
