sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
pork20C_G23,0,early_spoilage,slight_sour,6.66,0,19.8,66.1,992.2,22382,3,0,9,0,0,7,,6.62,0,79.3
pork20C_G23,0.693,early_spoilage,slight_sour,6.67,0,19.9,66,992.2,23167,3,0,9,0,0,7,,6.63,0,78.574
pork20C_G23,1.432,early_spoilage,slight_sour,6.63,0,19.9,66,992.2,23779,3,0,9,0,0,7,,6.59,0,78.008
pork20C_G23,2.144,early_spoilage,slight_sour,6.37,0,19.8,65.9,992.2,24318,3,0,9,0,0,7,,6.33,0,77.51
pork20C_G23,2.878,early_spoilage,slight_sour,6.34,0,19.8,65.8,992.2,25002,3,0,9,0,0,7,,6.3,0,76.877
pork20C_G23,3.706,early_spoilage,slight_sour,6.21,0,19.9,65.8,992.2,25377,3,0,9,0,0,7,,6.17,0,76.531
pork20C_G23,4.396,early_spoilage,slight_sour,6.2,0,19.9,65.8,992.2,25495,3,0,9,0,0,7,,6.16,0,76.421
pork20C_G23,5.238,early_spoilage,slight_sour,6.04,0,19.9,65.7,992.2,25988,2,0,9,0,0,7,,6,0,75.965
pork20C_G23,5.867,early_spoilage,slight_sour,5.96,0,19.8,65.6,992.2,26174,2,0,9,0,0,7,,5.92,0,75.793
pork20C_G23,6.576,early_spoilage,slight_sour,5.88,0,19.8,65.5,992.2,26527,2,0,9,0,0,7,,5.84,0,75.467
pork20C_G23,7.335,early_spoilage,slight_sour,5.91,0,19.8,65.4,992.2,26578,2,0,9,0,0,7,,5.87,0,75.42
pork20C_G23,8.251,early_spoilage,slight_sour,5.92,0,19.8,65.3,992.2,26593,2,0,9,0,0,7,,5.88,0,75.406
pork20C_G23,8.888,early_spoilage,slight_sour,5.83,0,19.8,65.2,992.2,26753,2,0,9,0,0,7,,5.79,0,75.258
pork20C_G23,9.622,early_spoilage,slight_sour,5.68,0,19.8,65.2,992.2,26825,2,0,9,0,0,7,,5.64,0,75.191
pork20C_G23,10.4,early_spoilage,slight_sour,5.61,0,19.8,65.2,992.2,26823,2,0,9,0,0,7,,5.57,0,75.193
pork20C_G23,11.134,early_spoilage,slight_sour,5.59,0,19.8,65.1,992.2,26572,2,0,9,0,0,7,,5.55,0,75.425
pork20C_G23,11.799,early_spoilage,slight_sour,5.57,0,19.8,65.2,992.2,26418,2,0,9,0,0,7,,5.53,0,75.568
pork20C_G23,12.505,early_spoilage,slight_sour,5.53,0,19.8,65,992.2,26446,2,0,9,0,0,7,,5.49,0,75.542
